ID,Username,ProfileURL,Title,Rating,Review Text,Review Content,Review URL,Date,Format,Verified,Helpful,Thumbnails,Images,Video,Scraped At,Heater,Price,English,Manually Corrected Title,Manually Corrected Review Content
R36II470YRZGQU,JamieJamie,https://www.amazon.com/gp/profile/amzn1.account.AGFAJ5PNH5BXA4VWVYPPIDQFDNGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Amazing Heater!,5,5.0 out of 5 stars,"My review is just based off my initial impression of the product, so I can’t speak for long term use but I will update my review if anything changes.With that being said... this little heater is AMAZING!! It’s advertised as a desk heater but this thing could heat up a medium-large bedroom very quickly. Even on low the heat and air output is outstanding. I love how small it is, it fits perfectly on our bathroom counter, so it’s completely out of the way :) if I’m not mistaken it has a safety feature so it will turn off if it’s knocked over which is very important to me as I have animals. I would recommend this product 10/10!",https://www.amazon.com/gp/customer-reviews/R36II470YRZGQU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DGL9N6KV,"September 16, 2019",Color: BlackSize: Desktop,Verified Purchase,4 people found this helpful,https://images-na.ssl-images-amazon.com/images/I/71YkNAQYkzL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/I/71YkNAQYkzL.jpg,,2025-06-03T15:04:30.007Z,10,33.77,0,Amazing Heater!,"My review is just based off my initial impression of the product, so I can’t speak for long term use but I will update my review if anything changes.With that being said... this little heater is AMAZING!! It’s advertised as a desk heater but this thing could heat up a medium-large bedroom very quickly. Even on low the heat and air output is outstanding. I love how small it is, it fits perfectly on our bathroom counter, so it’s completely out of the way :) if I’m not mistaken it has a safety feature so it will turn off if it’s knocked over which is very important to me as I have animals. I would recommend this product 10/10!"
RIJNXGVYVJUXP,NM,https://www.amazon.com/gp/profile/amzn1.account.AGNRK6QJE34ZU325XXRSNW4LKRJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"Good deal when the price is low, use it very local on a fixed electric bill plan",5,5.0 out of 5 stars,"This was really a good deal. I purchased that for $15 and it really worth that much. I would double-think if required to pay more though (the price changes with seasons and demands). As far as its operation, it is good for a very small room area (for example under the desk/table or beside your bed). Cannot sustain the warmth in the room for more than a few min after your turn it off. The safety feature works great, but it is good for a place with a fixed electric bill otherwise use of a central heating system will save you energy and money.",https://www.amazon.com/gp/customer-reviews/RIJNXGVYVJUXP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DGL9N6KV,"December 15, 2020",Color: BlackSize: Desktop,Verified Purchase,,,,,2025-06-03T15:04:30.007Z,10,33.77,0,"Good deal when the price is low, use it very local on a fixed electric bill plan","This was really a good deal. I purchased that for $15 and it really worth that much. I would double-think if required to pay more though (the price changes with seasons and demands). As far as its operation, it is good for a very small room area (for example under the desk/table or beside your bed). Cannot sustain the warmth in the room for more than a few min after your turn it off. The safety feature works great, but it is good for a place with a fixed electric bill otherwise use of a central heating system will save you energy and money."
R39TQ99ZVXWVOW,Bella ReiseBella Reise,https://www.amazon.com/gp/profile/amzn1.account.AEDSKLPKTEUZZUKT4QVJLPMQXENA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Warms YOU up,5,5.0 out of 5 stars,This is the best space heater I’ve ever bought. I run very cold so I use this year round when I need a break from the a/c in the summer and especially in the winter. The only (possible) con to this heater is that it doesn’t heat up an entire room at all. My office’s furnace went out in January and this didn’t do anything for the overall room but it did heat my feet and legs up while being under my desk. I use this on low heat and it works absolutely wonderful for warming up my body.,https://www.amazon.com/gp/customer-reviews/R39TQ99ZVXWVOW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DGL9N6KV,"October 12, 2021",Color: WhiteSize: Desktop,Verified Purchase,2 people found this helpful,https://m.media-amazon.com/images/I/81SYip+Hj0L._SY88.jpg,https://m.media-amazon.com/images/I/81SYip+Hj0L.jpg,,2025-06-03T15:04:30.009Z,10,33.77,0,Warms YOU up,This is the best space heater I’ve ever bought. I run very cold so I use this year round when I need a break from the a/c in the summer and especially in the winter. The only (possible) con to this heater is that it doesn’t heat up an entire room at all. My office’s furnace went out in January and this didn’t do anything for the overall room but it did heat my feet and legs up while being under my desk. I use this on low heat and it works absolutely wonderful for warming up my body.
R2AQ8R618HSIC7,ConcordNC,https://www.amazon.com/gp/profile/amzn1.account.AEAMD32Q4FPJLOS4AMORUP3CTF3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great heat and options,5,5.0 out of 5 stars,"Even though I live in the South our office is like the tundra, always terribly cold. This heater has so many options for fan, 2 levels of heating controls and 2 level of fan control. This heater on high is SO HOT, you will never be cold. It also has so many levels of blower range. I am very happy with the quality, features and power over the past 3 months ! Its also not that noisy either so at work I am not disturbing anyone. It also has a tip feature shut-off for safety.",https://www.amazon.com/gp/customer-reviews/R2AQ8R618HSIC7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DGL9N6KV,"June 14, 2021",Color: BlackSize: Desktop,Verified Purchase,One person found this helpful,,,,2025-06-03T15:04:30.009Z,10,33.77,0,Great heat and options,"Even though I live in the South our office is like the tundra, always terribly cold. This heater has so many options for fan, 2 levels of heating controls and 2 level of fan control. This heater on high is SO HOT, you will never be cold. It also has so many levels of blower range. I am very happy with the quality, features and power over the past 3 months ! Its also not that noisy either so at work I am not disturbing anyone. It also has a tip feature shut-off for safety."
R3CJ8TJ0BMMXHD,Mercedes Wardinsky,https://www.amazon.com/gp/profile/amzn1.account.AFFGABHRGMIALT3TRZ264C7SH3ZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Works okay so far,4,4.0 out of 5 stars,I have had this heater for about 2 1/2 months and it works okay so far. I have not noticed any burning like other people have. I have noticed that the light does stay on if it plugged in even if you turned it off the light still stays on. I would recommend to unplug the heater completely when not using for safety purposes,https://www.amazon.com/gp/customer-reviews/R3CJ8TJ0BMMXHD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DGL9N6KV,"October 29, 2021",Color: WhiteSize: Desktop,Verified Purchase,3 people found this helpful,,,,2025-06-03T15:04:30.010Z,10,33.77,0,Works okay so far,I have had this heater for about 2 1/2 months and it works okay so far. I have not noticed any burning like other people have. I have noticed that the light does stay on if it plugged in even if you turned it off the light still stays on. I would recommend to unplug the heater completely when not using for safety purposes
R16RMCY53PYPZW,toni boltz,https://www.amazon.com/gp/profile/amzn1.account.AGDNXLIQHFZP77PZBVKOKAGMO5DA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Not boxed,3,3.0 out of 5 stars,Nothing is wrong with the product. It was a Christmas present and it was not in an Amazon box so now the person it was for saw it. During the holidays everything should be boxed thank you,https://www.amazon.com/gp/customer-reviews/R16RMCY53PYPZW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DGL9N6KV,"December 19, 2023",Color: BlackSize: Desktop,Verified Purchase,One person found this helpful,,,,2025-06-03T15:04:30.010Z,10,33.77,0,Not boxed,Nothing is wrong with the product. It was a Christmas present and it was not in an Amazon box so now the person it was for saw it. During the holidays everything should be boxed thank you
RN25CU9GPN1CC,joe miz,https://www.amazon.com/gp/profile/amzn1.account.AHOGSV2T7J3PSU4CPDJ3ZPBWZ5HQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,PERFECT! FIVE STARS!,5,5.0 out of 5 stars,awesome heater! gave it to my sister who sleeps in the attic with barely any heat and it works perfectly. definetly better then expected. keeps her nice and warm even during the below freezing winter nights. it is made with both a control for the speed and power which enables for the most comfortable usage without getting too hot or too cold like those with no controls at all. the best part is its light weight and small design that allows us to move it from room to room without any hassle. thinking of repurchasing another one for my grandparents who would love the extra heat and its easy mobility. thank you for making such a great product!,https://www.amazon.com/gp/customer-reviews/RN25CU9GPN1CC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DGL9N6KV,"January 13, 2019",Color: BlackSize: Desktop,Verified Purchase,26 people found this helpful,,,,2025-06-03T15:04:30.011Z,10,33.77,0,PERFECT! FIVE STARS!,awesome heater! gave it to my sister who sleeps in the attic with barely any heat and it works perfectly. definetly better then expected. keeps her nice and warm even during the below freezing winter nights. it is made with both a control for the speed and power which enables for the most comfortable usage without getting too hot or too cold like those with no controls at all. the best part is its light weight and small design that allows us to move it from room to room without any hassle. thinking of repurchasing another one for my grandparents who would love the extra heat and its easy mobility. thank you for making such a great product!
R1GG58TDIPCMEA,Abi,https://www.amazon.com/gp/profile/amzn1.account.AGA5O74AMKL53FJQ3722MFD4CS3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Save money on heating. Buy it.,5,5.0 out of 5 stars,"Love it! Instead of spending money heating my whole apartment, I can just keep the heat directly on me. I DO NOT RECOMMEND but I place it at the edge of my bed and fall right asleep with no problems. I never turned it past 6th or 7th dot, that's warm enough for me. It's portable so when I'm use to the temp I can take it to the kitchen or bathroom 😁 and stay warm all day.To the other reviews about electrical problems, always use a surge plug!",https://www.amazon.com/gp/customer-reviews/R1GG58TDIPCMEA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DGL9N6KV,"April 7, 2021",Color: WhiteSize: Desktop,Verified Purchase,2 people found this helpful,,,,2025-06-03T15:04:38.897Z,10,33.77,0,Save money on heating. Buy it.,"Love it! Instead of spending money heating my whole apartment, I can just keep the heat directly on me. I DO NOT RECOMMEND but I place it at the edge of my bed and fall right asleep with no problems. I never turned it past 6th or 7th dot, that's warm enough for me. It's portable so when I'm use to the temp I can take it to the kitchen or bathroom 😁 and stay warm all day.To the other reviews about electrical problems, always use a surge plug!"
R16WF33YLATUKK,Gato Rebelde,https://www.amazon.com/gp/profile/amzn1.account.AGY6TZIZQ5EIZ5J6MSU36SRYA6GQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"Cheap, good quality option",5,5.0 out of 5 stars,"Loved it, it is small, safe, practical, and relatively cheap. I use it to heat my room at night, and it more silent than the house's heating system.",https://www.amazon.com/gp/customer-reviews/R16WF33YLATUKK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DGL9N6KV,"March 4, 2024",Color: BlackSize: Desktop,Verified Purchase,,,,,2025-06-03T15:04:38.898Z,10,33.77,0,"Cheap, good quality option","Loved it, it is small, safe, practical, and relatively cheap. I use it to heat my room at night, and it more silent than the house's heating system."
R282GGXQSNMWI0,badbadpuddy,https://www.amazon.com/gp/profile/amzn1.account.AH7HTL2WIKADEBHSMIDB57PMQ4IQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great little heater for the price,5,5.0 out of 5 stars,I just needed a small heater for our bathroom and this one was perfect. Love the tip-over auto-off feature since we have pets. And love that it’s Black and Decker so will hopefully last a few years.,https://www.amazon.com/gp/customer-reviews/R282GGXQSNMWI0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DGL9N6KV,"November 21, 2023",Color: BlackSize: Desktop,Verified Purchase,2 people found this helpful,,,,2025-06-03T15:04:38.898Z,10,33.77,0,Great little heater for the price,I just needed a small heater for our bathroom and this one was perfect. Love the tip-over auto-off feature since we have pets. And love that it’s Black and Decker so will hopefully last a few years.
R10QMNUMPZ35YC,Em Rider,https://www.amazon.com/gp/profile/amzn1.account.AE42ZU3DVU2BFRFTCKF2T4JWXIDQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Possible Fire Hazard,1,1.0 out of 5 stars,"I purchased this heater in February from Amazon and it worked great for the last couple of months. It provided great heat, and had a safety feature that would shut the heater off if it got tipped over.Fast forward to June. This last week after being on for about ten minutes, this acrid, burnt smell started coming from the heater. This was followed by a metallic sound coming from inside the heater, then the heat stopped.Of course, I unplugged it right away and e-mailed Black & Decker through my Amazon Order page. I heard back promptly from a person who said that another company handles this heater as one of their ""licensed partners"". So apparently Black & Decker doesn't handle its own merchandise, at least not in this case.  The person who e-mailed me forwarded my e-mail to this third party company and I hope I hear back.I really liked his little heater, but am afraid to take a chance on it again as I'm afraid it could possibly be a fire hazard. Please be cautious and don't leave this heater unattended.Another Update: I still have not heard back from the company that is licensed by Black & Decker to sell (or make) its heaters. I can't return the heater because it is beyond the return period, so I guess I'm stuck with a heater I won't use because I feel it's unsafe to do so.",https://www.amazon.com/gp/customer-reviews/R10QMNUMPZ35YC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DGL9N6KV,"March 30, 2021",Color: WhiteSize: Desktop,Verified Purchase,32 people found this helpful,,,,2025-06-03T15:04:38.899Z,10,33.77,0,Possible Fire Hazard,"I purchased this heater in February from Amazon and it worked great for the last couple of months. It provided great heat, and had a safety feature that would shut the heater off if it got tipped over.Fast forward to June. This last week after being on for about ten minutes, this acrid, burnt smell started coming from the heater. This was followed by a metallic sound coming from inside the heater, then the heat stopped.Of course, I unplugged it right away and e-mailed Black & Decker through my Amazon Order page. I heard back promptly from a person who said that another company handles this heater as one of their ""licensed partners"". So apparently Black & Decker doesn't handle its own merchandise, at least not in this case.  The person who e-mailed me forwarded my e-mail to this third party company and I hope I hear back.I really liked his little heater, but am afraid to take a chance on it again as I'm afraid it could possibly be a fire hazard. Please be cautious and don't leave this heater unattended.Another Update: I still have not heard back from the company that is licensed by Black & Decker to sell (or make) its heaters. I can't return the heater because it is beyond the return period, so I guess I'm stuck with a heater I won't use because I feel it's unsafe to do so."
R3NN289FXI99Z6,Rifleman56,https://www.amazon.com/gp/profile/amzn1.account.AG2EPTT6D23LSXL3BXCJYYTKVAJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Wrong color,3,3.0 out of 5 stars,The heater is great but I ordered black for 5 bucks more. I received white. So I paid 5 bucks extra.,https://www.amazon.com/gp/customer-reviews/R3NN289FXI99Z6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DGL9N6KV,"February 10, 2024",Color: BlackSize: Desktop,Verified Purchase,,,,,2025-06-03T15:04:38.899Z,10,33.77,0,Wrong color,The heater is great but I ordered black for 5 bucks more. I received white. So I paid 5 bucks extra.
R1X11AZK0I5AX8,To whom it concerns,https://www.amazon.com/gp/profile/amzn1.account.AH2URGOSLP7YCLOYEYLWTSUH3DJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Seems okay so far,4,4.0 out of 5 stars,It's not exactly and inferno of heat or anything. But I guess that should be expected. Seems decent enough I guess,https://www.amazon.com/gp/customer-reviews/R1X11AZK0I5AX8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DGL9N6KV,"January 17, 2023",Color: BlackSize: Desktop,Verified Purchase,One person found this helpful,,,,2025-06-03T15:04:38.900Z,10,33.77,0,Seems okay so far,It's not exactly and inferno of heat or anything. But I guess that should be expected. Seems decent enough I guess
R21FEDWPPZRSBD,...,https://www.amazon.com/gp/profile/amzn1.account.AHHSKQA5UR47L2T4WLENBKBATJOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Wears out quickly,3,3.0 out of 5 stars,"Hey you get what you pay for... I have purchased two both have stopped heating. The real issue I see is this model does not have an automatic fan mode when the temperature is reached on the setting to have a cool down period. Look for those that do. Regards, Dr. Blunt",https://www.amazon.com/gp/customer-reviews/R21FEDWPPZRSBD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DGL9N6KV,"March 19, 2023",Color: WhiteSize: Desktop,Verified Purchase,3 people found this helpful,,,,2025-06-03T15:04:38.900Z,10,33.77,0,Wears out quickly,"Hey you get what you pay for... I have purchased two both have stopped heating. The real issue I see is this model does not have an automatic fan mode when the temperature is reached on the setting to have a cool down period. Look for those that do. Regards, Dr. Blunt"
R4UIYBS5PT282,Terra Delano,https://www.amazon.com/gp/profile/amzn1.account.AFGKDB3JZLTWKTW7MDE673VQTNDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Gets hot very quickly,5,5.0 out of 5 stars,"Exactly what I needed to get through winter comfortably. Works fast, blows very hot when I turn it up all the way",https://www.amazon.com/gp/customer-reviews/R4UIYBS5PT282/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DGL9N6KV,"March 20, 2024",Color: WhiteSize: Desktop,Verified Purchase,,,,,2025-06-03T15:04:38.901Z,10,33.77,0,Gets hot very quickly,"Exactly what I needed to get through winter comfortably. Works fast, blows very hot when I turn it up all the way"
R22S4JIQP0R8PN,R. Little,https://www.amazon.com/gp/profile/amzn1.account.AFJGSRWHUL43M25ZBGUNPHJHRVXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Pretty good for such a small package,5,5.0 out of 5 stars,Use this to heat the Office Room as well as some other rooms when frigid temperatures occur. Heat up surprisingly fast and don’t have any real issues.,https://www.amazon.com/gp/customer-reviews/R22S4JIQP0R8PN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DGL9N6KV,"January 23, 2024",Color: BlackSize: Desktop,Verified Purchase,One person found this helpful,,,,2025-06-03T15:04:38.902Z,10,33.77,0,Pretty good for such a small package,Use this to heat the Office Room as well as some other rooms when frigid temperatures occur. Heat up surprisingly fast and don’t have any real issues.
R32I3KI93I45M9,Brenda,https://www.amazon.com/gp/profile/amzn1.account.AEFULVNU4BK7YJX4ZQDRR7ZT2TWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Warm feet or head,4,4.0 out of 5 stars,Its a decent small heater. At your feet it keeps your feet and legs warm. A little noisy but then I am sensitive to sound. Good value,https://www.amazon.com/gp/customer-reviews/R32I3KI93I45M9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DGL9N6KV,"October 11, 2022",Color: WhiteSize: Desktop,Verified Purchase,3 people found this helpful,,,,2025-06-03T15:04:38.902Z,10,33.77,0,Warm feet or head,Its a decent small heater. At your feet it keeps your feet and legs warm. A little noisy but then I am sensitive to sound. Good value
R2Z0LRV82J9J2D,RY,https://www.amazon.com/gp/profile/amzn1.account.AHK2OYZ7RGL7EGCIQYIZRDPTUVGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Powerful!,5,5.0 out of 5 stars,"Great little heater.  It heats my living room an small dining room without issues.  I like that it has a fan that cools things down so I use it year round, not just when it’s cold.",https://www.amazon.com/gp/customer-reviews/R2Z0LRV82J9J2D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DGL9N6KV,"August 3, 2023",Color: WhiteSize: Desktop,Verified Purchase,6 people found this helpful,,,,2025-06-03T15:04:45.525Z,10,33.77,0,Powerful!,"Great little heater.  It heats my living room an small dining room without issues.  I like that it has a fan that cools things down so I use it year round, not just when it’s cold."
R521U8W7J2WYB,G. Ingle,https://www.amazon.com/gp/profile/amzn1.account.AF43RMHMKCLJM6CUEVFJHML3LTYA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Don't Buy This Defective Product!!!,1,1.0 out of 5 stars,"I ordered this electric heater on December 25 2023. It finally arrived on January 17.When I plugged the heater into an outlet, the red power indicator light turned on even though I hadn't yet turned it on to the fan, low or high setting. The manual for this product states: ""The power indicator light turns on when either FAN, LOW or HIGH setting is selected.""This product is clearly defective, wired incorrectly and is likely in violation of UL electrical standards.  I called the manufacturer Black and Decker. When I described the malfunction, the customer support person told me that the heater is defective and directed me to return it to Amazon. I suspect that this is not a one-off problem but more likely a manufacturing defect affecting this model of electric heater. I returned the heater to Amazon but asked for a replacement. The replacement heater had the same defect, so it is a systemic defect.",https://www.amazon.com/gp/customer-reviews/R521U8W7J2WYB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DGL9N6KV,"January 17, 2024",Color: WhiteSize: Desktop,Verified Purchase,4 people found this helpful,,,,2025-06-03T15:04:45.526Z,10,33.77,0,Don't Buy This Defective Product!!!,"I ordered this electric heater on December 25 2023. It finally arrived on January 17.When I plugged the heater into an outlet, the red power indicator light turned on even though I hadn't yet turned it on to the fan, low or high setting. The manual for this product states: ""The power indicator light turns on when either FAN, LOW or HIGH setting is selected.""This product is clearly defective, wired incorrectly and is likely in violation of UL electrical standards.  I called the manufacturer Black and Decker. When I described the malfunction, the customer support person told me that the heater is defective and directed me to return it to Amazon. I suspect that this is not a one-off problem but more likely a manufacturing defect affecting this model of electric heater. I returned the heater to Amazon but asked for a replacement. The replacement heater had the same defect, so it is a systemic defect."
R2IHHAPMN9QX4C,smartypants,https://www.amazon.com/gp/profile/amzn1.account.AGJNAXFNGU2HVZT5DSPVM6D2T67A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Fan speed is wonky,3,3.0 out of 5 stars,"Heats up a room, all right.  Tip switch works.",https://www.amazon.com/gp/customer-reviews/R2IHHAPMN9QX4C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DGL9N6KV,"February 29, 2024",Color: BlackSize: Desktop,Verified Purchase,,,,,2025-06-03T15:04:45.526Z,10,33.77,0,Fan speed is wonky,"Heats up a room, all right.  Tip switch works."
R3TSOE2G04N7PW,Randall M. Parker,https://www.amazon.com/gp/profile/amzn1.account.AHO2E263SE4BULVV4BYHEQFYE7LQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Works well,5,5.0 out of 5 stars,It heats up quickly and warms a small room very well. The 2 speed fan and temp control work well.,https://www.amazon.com/gp/customer-reviews/R3TSOE2G04N7PW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DGL9N6KV,"February 22, 2024",Color: WhiteSize: Desktop,Verified Purchase,,,,,2025-06-03T15:04:45.526Z,10,33.77,0,Works well,It heats up quickly and warms a small room very well. The 2 speed fan and temp control work well.
R1EIIWZM5VWXM4,Summer,https://www.amazon.com/gp/profile/amzn1.account.AFXZJDKTLB3TKXT2Z4DWYTNYNM7A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Do Not Purchase!,1,1.0 out of 5 stars,"It’s sad to write a poor review on an American product. Do not purchase! You will be sorry. The safety button on the bottom does not work properly even when the heater rests on a flat surface. The heater works only when the button is pushed, so if it’s not pushed all the way, the heater won’t work. It’s a terrible design.",https://www.amazon.com/gp/customer-reviews/R1EIIWZM5VWXM4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DGL9N6KV,"January 25, 2025",Color: BlackSize: Desktop,Verified Purchase,2 people found this helpful,,,,2025-06-03T15:04:45.527Z,10,33.77,0,Do Not Purchase!,"It’s sad to write a poor review on an American product. Do not purchase! You will be sorry. The safety button on the bottom does not work properly even when the heater rests on a flat surface. The heater works only when the button is pushed, so if it’s not pushed all the way, the heater won’t work. It’s a terrible design."
RISB9UJ020CB5,Girl Next Door,https://www.amazon.com/gp/profile/amzn1.account.AHPGLJKZCX6KGAGU56BLLSXBHETQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Happy with it,4,4.0 out of 5 stars,"I've really been enjoying my little heater. There is a little bit of an odor to it when it's heating up, but it doesn't bother me. And the focus of heat doesn't spread very well, so I have to have it pointed in just the right direction, but that works fine for me. It's a good little heater that has made my working space nicer and more comfortable.",https://www.amazon.com/gp/customer-reviews/RISB9UJ020CB5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DGL9N6KV,"September 2, 2019",Color: BlackSize: Desktop,Verified Purchase,,,,,2025-06-03T15:04:45.527Z,10,33.77,0,Happy with it,"I've really been enjoying my little heater. There is a little bit of an odor to it when it's heating up, but it doesn't bother me. And the focus of heat doesn't spread very well, so I have to have it pointed in just the right direction, but that works fine for me. It's a good little heater that has made my working space nicer and more comfortable."
R23GYIQGRPWRTF,Elizabeth,https://www.amazon.com/gp/profile/amzn1.account.AGZPGAWL7WXYAYBJUI5EWZ5CIPVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Disappointing,1,1.0 out of 5 stars,Right ot of the box I really liked that it wasn't too heavy nor was it too big and bulky. We couldn't wait to try it out but within just about 2 minutes it turned off and would not start back up again for at least 10 minutes.  The room was freezing. We thought it would help us out until we got our HVAC running again . Wound up running to the store and picking up some other small unit that thank God is doing just fine.,https://www.amazon.com/gp/customer-reviews/R23GYIQGRPWRTF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DGL9N6KV,"November 5, 2024",Color: WhiteSize: Desktop,Verified Purchase,One person found this helpful,,,,2025-06-03T15:04:45.528Z,10,33.77,0,Disappointing,Right ot of the box I really liked that it wasn't too heavy nor was it too big and bulky. We couldn't wait to try it out but within just about 2 minutes it turned off and would not start back up again for at least 10 minutes.  The room was freezing. We thought it would help us out until we got our HVAC running again . Wound up running to the store and picking up some other small unit that thank God is doing just fine.
R2NHOUNIXU8KLZ,Juan A.,https://www.amazon.com/gp/profile/amzn1.account.AFRB5YUNGYOSAMHH4QRLRHPOV5SA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,broke within a week,1,1.0 out of 5 stars,worked great for about a week. Broke and i didn’t have time to return it. not buying again,https://www.amazon.com/gp/customer-reviews/R2NHOUNIXU8KLZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DGL9N6KV,"April 8, 2025",Color: BlackSize: Desktop,Verified Purchase,,,,,2025-06-03T15:04:45.528Z,10,33.77,0,broke within a week,worked great for about a week. Broke and i didn’t have time to return it. not buying again
R341WR14RJESIB,Loraine O,https://www.amazon.com/gp/profile/amzn1.account.AHEZ2GZMOGKG75H6V5F2C4WPNXFA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Does not workbas it should,1,1.0 out of 5 stars,"The black and decker heater did not come on even on a level floor after much trying I got it on but only intermittently if turned off or bumped it turns off and you have to work to get it on, heat output is not as much as I was hoping. I am afraid to leave it running for any length of time it is in a very chilly little bathroom I would like to try a.n exchange for this item the only thing I've ever had a problem with from Amazon. Thank you",https://www.amazon.com/gp/customer-reviews/R341WR14RJESIB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DGL9N6KV,"October 18, 2024",Color: BlackSize: Desktop,Verified Purchase,One person found this helpful,,,,2025-06-03T15:04:45.528Z,10,33.77,0,Does not workbas it should,"The black and decker heater did not come on even on a level floor after much trying I got it on but only intermittently if turned off or bumped it turns off and you have to work to get it on, heat output is not as much as I was hoping. I am afraid to leave it running for any length of time it is in a very chilly little bathroom I would like to try a.n exchange for this item the only thing I've ever had a problem with from Amazon. Thank you"
R3P3X2VD62FIPU,PrivatePrivate,https://www.amazon.com/gp/profile/amzn1.account.AHCKJHMBXN37TQGVTAHUJORQDASA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,I ordered a new unit and got a used one.,1,1.0 out of 5 stars,1. It's used 2. The remote doesn't work ant I can't open it with my smallest screwdriver.A screwdriver wasn't provided.  I'm pretty sure tinker bell doesn't even have the right sized screw driver.,https://www.amazon.com/gp/customer-reviews/R3P3X2VD62FIPU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DGL9N6KV,"February 16, 2025",Color: BlackSize: Mini Tower with Remote,Verified Purchase,One person found this helpful,"https://m.media-amazon.com/images/I/61esxznqvlL._SY88.jpg
https://m.media-amazon.com/images/I/61jRAtRUFYL._SY88.jpg
https://m.media-amazon.com/images/I/71vEOo-pgYL._SY88.jpg","https://m.media-amazon.com/images/I/61esxznqvlL.jpg
https://m.media-amazon.com/images/I/61jRAtRUFYL.jpg
https://m.media-amazon.com/images/I/71vEOo-pgYL.jpg",,2025-06-03T15:04:45.529Z,10,33.77,0,I ordered a new unit and got a used one.,1. It's used 2. The remote doesn't work ant I can't open it with my smallest screwdriver.A screwdriver wasn't provided.  I'm pretty sure tinker bell doesn't even have the right sized screw driver.
