country,iso2c,year,GDP_Pcap,Population,Inflation
United States,US,2003,39490.2749557007,290107933,2.27009497336113
United States,US,2004,41724.6316287624,292805298,2.67723669309173
United States,US,2005,44123.4070679055,295516599,3.39274684549547
United States,US,2006,46302.0008800056,298379912,3.22594410070407
United States,US,2007,48050.2237771135,301231207,2.85267248150136
United States,US,2008,48570.0459804586,304093966,3.83910029665101
United States,US,2009,47194.9433547336,306771529,-0.35554626629975
United States,US,2010,48650.6431283336,309327143,1.64004344238989
United States,US,2011,50065.9665041742,311583481,3.15684156862206
United States,US,2012,51784.4185738837,313877662,2.06933726526059
United States,US,2013,53291.1276891406,316059947,1.46483265562714
United States,US,2014,55123.8497869046,318386329,1.62222297740821
United States,US,2015,56762.7294515989,320738994,0.118627135552435
United States,US,2016,57866.7449341091,323071755,1.26158320570537
United States,US,2017,59907.754260885,325122128,2.13011000365963
United States,US,2018,62823.309438197,326838199,2.44258329692818
United States,US,2019,65120.3946628653,328329953,1.81221007526015
United States,US,2020,63530.633483909,331501080,1.23358439630637
United States,US,2021,70248.6290002242,331893745,4.69785886363739
United States,US,2022,NA,NA,8.00279982052117
United States,USA,1987,NA,NA,NA
United States,USA,1988,NA,NA,NA
United States,USA,1989,NA,NA,NA
United States,USA,1990,NA,NA,NA
United States,USA,1991,NA,NA,NA
United States,USA,1992,NA,NA,NA
United States,USA,1993,NA,NA,NA
United States,USA,1994,NA,NA,NA
United States,USA,1995,NA,NA,NA
United States,USA,1996,NA,NA,NA
United States,USA,1997,NA,NA,NA
United States,USA,1998,NA,NA,NA
United States,USA,1999,NA,NA,NA
United States,USA,2000,NA,NA,NA
United States,USA,2001,NA,NA,NA
United States,USA,2002,NA,NA,NA
United States,USA,2003,NA,NA,NA
United States,USA,2004,NA,NA,NA
United States,USA,2005,NA,NA,NA
United States,USA,2006,NA,NA,NA
United States,USA,2007,NA,NA,NA
United States,USA,2008,NA,NA,NA
United States,USA,2009,NA,NA,NA
United States,USA,2010,NA,NA,NA
United States,USA,2011,NA,NA,NA
United States,USA,2012,NA,NA,NA
United States,USA,2013,NA,NA,NA
United States,USA,2014,NA,NA,NA
United States,USA,2015,NA,NA,NA
United States,USA,2016,NA,NA,NA
United States,USA,2017,NA,NA,NA
United States,USA,2018,NA,NA,NA
United States,USA,2019,NA,NA,NA
United States,USA,2020,NA,NA,NA
