ID,Username,ProfileURL,Title,Rating,Review Content,Review URL,Date,Format,Verified,Helpful,Thumbnails,Images,Video,Scraped At,Fan,Price,English,Manually Corrected Title,Manually Corrected Review Content
R1JWWV8H4OPO8S,Shazchef,https://www.amazon.com/gp/profile/amzn1.account.AGUUT6LP6ICIIKTGMF4KVVRLXGJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Nice sized fan,4,"I liked because it’s slim and fits into of counter or bedroom furniture.  It’s overall very quiet, another reason I like it. My only dislike is I purchased it for our bedroom and the lights for the button are blue. Very distracting when you’re trying to sleep. I had to over the buttons so the blue light doesn’t shine throughout the room",https://www.amazon.com/gp/customer-reviews/R1JWWV8H4OPO8S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,"June 26, 2024",,Verified Purchase,5 people found this helpful,,,,2025-05-28T15:36:57.425Z,1,35,0,Nice sized fan,"I liked because it’s slim and fits into of counter or bedroom furniture.  It’s overall very quiet, another reason I like it. My only dislike is I purchased it for our bedroom and the lights for the button are blue. Very distracting when you’re trying to sleep. I had to over the buttons so the blue light doesn’t shine throughout the room"
RAU0WQ1ASE1T2,SnugglesTheHusky,https://www.amazon.com/gp/profile/amzn1.account.AEUCBAYZKMNWDHPSUZ7CJLWDDFLA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"Small, Stylish and works well",4,"I purchased two of these small tower fans, one for my office cubical at work and another for my desk at home.  After a week of use at work, I really like it.  It uses very little space so it doesn't get in the way.  Strong enough to provide enough air circulation to keep me cool.  Some of my office co-workers have even asked about it, they found it to be very stylish.  I would have given it five stars if it weren't for the very cheap plastic power on and oscillating buttons on the front.  They do require some pressure to switch on.  I think they could have made a fantastic small fan even better by moving the led light off the button itself and providing soft touch rubber buttons instead.  Time will tell if the hard plastic cheap buttons will last or break with time.  The other issue I had and its not a big deal, it isn't silent as I had hoped.  It does sound like a hair dryer on a low fan setting.  My office space at work is pretty quiet so perhaps I can hear it more than many others might.  In a busy office environment you might not even notice the sound.  Another suggestion I would recommend to Lasko would be if they could provide another version of this same fan with grip for mounting underneath office cabinets and shelves.  Given how small and slim this fan is, a grip that would allow for 180-degree swivel underneath a shelve or cabinet would be absolutely ideal for the office.  Anyway, I'm giving it four stars because I feel there is some room for improvement on this very nice design and hopefully some of my suggestions might be taken into consideration and show up in a updated model.",https://www.amazon.com/gp/customer-reviews/RAU0WQ1ASE1T2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,"October 6, 2012",,Verified Purchase,6 people found this helpful,,,,2025-05-28T15:36:57.426Z,1,35,0,"Small, Stylish and works well","I purchased two of these small tower fans, one for my office cubical at work and another for my desk at home.  After a week of use at work, I really like it.  It uses very little space so it doesn't get in the way.  Strong enough to provide enough air circulation to keep me cool.  Some of my office co-workers have even asked about it, they found it to be very stylish.  I would have given it five stars if it weren't for the very cheap plastic power on and oscillating buttons on the front.  They do require some pressure to switch on.  I think they could have made a fantastic small fan even better by moving the led light off the button itself and providing soft touch rubber buttons instead.  Time will tell if the hard plastic cheap buttons will last or break with time.  The other issue I had and its not a big deal, it isn't silent as I had hoped.  It does sound like a hair dryer on a low fan setting.  My office space at work is pretty quiet so perhaps I can hear it more than many others might.  In a busy office environment you might not even notice the sound.  Another suggestion I would recommend to Lasko would be if they could provide another version of this same fan with grip for mounting underneath office cabinets and shelves.  Given how small and slim this fan is, a grip that would allow for 180-degree swivel underneath a shelve or cabinet would be absolutely ideal for the office.  Anyway, I'm giving it four stars because I feel there is some room for improvement on this very nice design and hopefully some of my suggestions might be taken into consideration and show up in a updated model."
R2566RIB4A8C32,LC,https://www.amazon.com/gp/profile/amzn1.account.AEOOF7OL67BTDUI6TP3ZCN6M5Y6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Noisy,4,Perfect size but wish it was quieter. It’s as loud as a large oscillating fan unfortunately,https://www.amazon.com/gp/customer-reviews/R2566RIB4A8C32/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,"October 6, 2024",,Verified Purchase,,,,,2025-05-28T15:36:57.426Z,1,35,0,Noisy,Perfect size but wish it was quieter. It’s as loud as a large oscillating fan unfortunately
R3HY3TZWYWEZHX,Markee,https://www.amazon.com/gp/profile/amzn1.account.AHRN444ZPLPAVBX4GHITILZTNGLA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,GREAT PRODUCT,5,"Bought 2 of these in 2011.  One for the office and one next to my easy chair, both get used everyday.  The one in the office finally quit (bearing failure) but the other one is still going!  I ordered 2 more because I am anticipating the other 13 yr old to give out sometime.",https://www.amazon.com/gp/customer-reviews/R3HY3TZWYWEZHX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,"November 6, 2024",,Verified Purchase,,,,,2025-05-28T15:36:57.427Z,1,35,0,GREAT PRODUCT,"Bought 2 of these in 2011.  One for the office and one next to my easy chair, both get used everyday.  The one in the office finally quit (bearing failure) but the other one is still going!  I ordered 2 more because I am anticipating the other 13 yr old to give out sometime."
RAIWDJ9SB4WE4,Sarah Lee,https://www.amazon.com/gp/profile/amzn1.account.AHN7RHYL4Q44AVXEIW5GHACX2IBA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Slim and perfect for an office desk.,4,"I purchased this as a gift to myself from a GC I got for my birthday. I have really been wanting and needing a small fan for my desk at work and after going over many brands/styles/reviews I decided upon this one. What I found is that while not completely silent this fan is just as quiet or even more so than any of my co-workers fans. I really enjoy that it oscillates and has two speeds. Most often I just use the low speed for some air movement but it's nice to have the choice when it's hotter and I want it to blow harder. It blows a good distance and I can place it at the furthest point away from me on my desk (3-4 feet) and still feel it blowing on me with either setting. The only thing I don't like is the power button. You have to press it very hard to turn it off, and when you do it physically moves the entire fan and risks knocking it over. I found the best practice is to hold onto the base when I want to press the button. I just wish I didn't have to hold it, turning it on the button does not need pressed as hard. Also I feel like if I'm not careful I risk breaking the oscillation if I grab the upper part of the fan that is moving. Regardless of the button, I would purchase this again for small fans on side/night tables around my home.",https://www.amazon.com/gp/customer-reviews/RAIWDJ9SB4WE4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,"May 31, 2016",,Verified Purchase,,,,,2025-05-28T15:36:57.427Z,1,35,0,Slim and perfect for an office desk.,"I purchased this as a gift to myself from a GC I got for my birthday. I have really been wanting and needing a small fan for my desk at work and after going over many brands/styles/reviews I decided upon this one. What I found is that while not completely silent this fan is just as quiet or even more so than any of my co-workers fans. I really enjoy that it oscillates and has two speeds. Most often I just use the low speed for some air movement but it's nice to have the choice when it's hotter and I want it to blow harder. It blows a good distance and I can place it at the furthest point away from me on my desk (3-4 feet) and still feel it blowing on me with either setting. The only thing I don't like is the power button. You have to press it very hard to turn it off, and when you do it physically moves the entire fan and risks knocking it over. I found the best practice is to hold onto the base when I want to press the button. I just wish I didn't have to hold it, turning it on the button does not need pressed as hard. Also I feel like if I'm not careful I risk breaking the oscillation if I grab the upper part of the fan that is moving. Regardless of the button, I would purchase this again for small fans on side/night tables around my home."
RKPMWNAP7IYPS,Phillip Cranmer,https://www.amazon.com/gp/profile/amzn1.account.AH3MJOFKUKMB54K4GXM2HUX7QZEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good desk fan,4,This desk fan works good. It keeps me cool when I'm gaming. The only bad side is that it makes noise when running.,https://www.amazon.com/gp/customer-reviews/RKPMWNAP7IYPS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,"August 9, 2024",,Verified Purchase,,,,,2025-05-28T15:36:57.428Z,1,35,0,Good desk fan,This desk fan works good. It keeps me cool when I'm gaming. The only bad side is that it makes noise when running.
R18MR18E64LUYC,Brian R Mize,https://www.amazon.com/gp/profile/amzn1.account.AF4U74QTLALY4SI5XNQAUXALHPYA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Makes horribly loud noise.,3,"I will say that this little fan does a great job of moving air. But that is the only thing it has going for it.This little monster makes a horribly distracting sound. I got it for my nightstand to help keep just me cool at night, but this thing is so loud it drowned out my white noise machine only with a very unpleasant sound. The other issue I have with it, and with most modern electronics, is that it uses those obnoxious bright blue LEDs to backlight the buttons. I ended up moving it to my home office, but the noise it makes is distracting. It does help keep the room cooler so I will keep it but I wouldn't buy another one or suggest it to anyone.",https://www.amazon.com/gp/customer-reviews/R18MR18E64LUYC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,"May 17, 2024",,Verified Purchase,,,,,2025-05-28T15:36:57.428Z,1,35,0,Makes horribly loud noise.,"I will say that this little fan does a great job of moving air. But that is the only thing it has going for it.This little monster makes a horribly distracting sound. I got it for my nightstand to help keep just me cool at night, but this thing is so loud it drowned out my white noise machine only with a very unpleasant sound. The other issue I have with it, and with most modern electronics, is that it uses those obnoxious bright blue LEDs to backlight the buttons. I ended up moving it to my home office, but the noise it makes is distracting. It does help keep the room cooler so I will keep it but I wouldn't buy another one or suggest it to anyone."
R3BJW1PZQT7Q2C,Anne Branscum,https://www.amazon.com/gp/profile/amzn1.account.AGG6BZSHSUGB2GCAYT6IBI5DRXWQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"Louder than I'd like, works great.",4,"Fan works great, two speeds. The motor is a little loud for an office setting with little noise but I've gotten used to it and no one else seems to notice. Works great though, love the oscillating feature.",https://www.amazon.com/gp/customer-reviews/R3BJW1PZQT7Q2C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,"May 26, 2024",,Verified Purchase,,,,,2025-05-28T15:36:57.429Z,1,35,0,"Louder than I'd like, works great.","Fan works great, two speeds. The motor is a little loud for an office setting with little noise but I've gotten used to it and no one else seems to notice. Works great though, love the oscillating feature."
R1QTQL44DTRQ6E,J,https://www.amazon.com/gp/profile/amzn1.account.AH4N42GELCR5KBOLPI4QNB3KXGRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"Not for bedroom, too loud and cannot turn off light",3,"We used to have one of these in the bathroom and we liked it there, compact, blows okay, buzzy fan is great to mask other noises. Few years later we thought we’d order another one since we needed a little airflow in the bedroom while sleeping, not good for that. Forgot how loud this thing is. Also, the bright blue led light for the power and rotate button never turns off. Too bright for bedroom.",https://www.amazon.com/gp/customer-reviews/R1QTQL44DTRQ6E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,"August 27, 2024",,Verified Purchase,2 people found this helpful,,,,2025-05-28T15:36:57.429Z,1,35,0,"Not for bedroom, too loud and cannot turn off light","We used to have one of these in the bathroom and we liked it there, compact, blows okay, buzzy fan is great to mask other noises. Few years later we thought we’d order another one since we needed a little airflow in the bedroom while sleeping, not good for that. Forgot how loud this thing is. Also, the bright blue led light for the power and rotate button never turns off. Too bright for bedroom."
R3U97HNIJPZQ,EricEric,https://www.amazon.com/gp/profile/amzn1.account.AFPWKDIZH2CRMRUOEPPLGXSVF7SA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"Would give this fan 5/5 stars, but...",4,"UPDATE: Earlier today, 2/5/18, I wrote the below review and gave this product 2/5 stars. Since then, I took the fan apart and found that one of the two screw-in brackets that holds the motor to the oscillating unit (fan blades) was loose. This bracket also keeps the fan blades in place rather than moving around freely while spinning. I tightened these down and the fan is now working as good as when it was brand new, possibly even more quietly. I'm very happy that it wasn't anything more serious like a bearing in the motor actually having failed so early on. I'm giving this product 4/5 stars because I shouldn't have had to fix this fan so early on. Otherwise, this fan would receive a 5/5 for its small footprint, quiet nature, and for serving its purpose well, which is to be a desk fan at my office.Great fan for the first 2 months. Now it's screaming loudly. I don't know if there's something that is rubbing up against the frame inside or if it's a bearing that is loose, it's not a knocking sound. But, in any case, I'm very disappointed in this. I'd be happy if someone would contact me about getting a replacement, I would be more than willing to send my current one back if anyone wants to inspect it. I did really like the fan when it worked.",https://www.amazon.com/gp/customer-reviews/R3U97HNIJPZQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,"February 5, 2018",,Verified Purchase,75 people found this helpful,https://images-na.ssl-images-amazon.com/images/I/81x7n3KdccL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/I/81x7n3KdccL.jpg,,2025-05-28T15:36:57.430Z,1,35,0,"Would give this fan 5/5 stars, but...","UPDATE: Earlier today, 2/5/18, I wrote the below review and gave this product 2/5 stars. Since then, I took the fan apart and found that one of the two screw-in brackets that holds the motor to the oscillating unit (fan blades) was loose. This bracket also keeps the fan blades in place rather than moving around freely while spinning. I tightened these down and the fan is now working as good as when it was brand new, possibly even more quietly. I'm very happy that it wasn't anything more serious like a bearing in the motor actually having failed so early on. I'm giving this product 4/5 stars because I shouldn't have had to fix this fan so early on. Otherwise, this fan would receive a 5/5 for its small footprint, quiet nature, and for serving its purpose well, which is to be a desk fan at my office.Great fan for the first 2 months. Now it's screaming loudly. I don't know if there's something that is rubbing up against the frame inside or if it's a bearing that is loose, it's not a knocking sound. But, in any case, I'm very disappointed in this. I'd be happy if someone would contact me about getting a replacement, I would be more than willing to send my current one back if anyone wants to inspect it. I did really like the fan when it worked."
R32FZ91APB50B9,Carol,https://www.amazon.com/gp/profile/amzn1.account.AF3W6BNM3QOL4B4OUWOGITOZJ6IQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Lasko,4,"The light is very bright in a dark room so I had to cover it while using the fan. On the higher speed, it can be very noisy.",https://www.amazon.com/gp/customer-reviews/R32FZ91APB50B9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,"June 8, 2024",,Verified Purchase,,,,,2025-05-28T15:37:04.674Z,1,35,0,Lasko,"The light is very bright in a dark room so I had to cover it while using the fan. On the higher speed, it can be very noisy."
RBFX4YFYRP4M1,Hiram J Beaudry,https://www.amazon.com/gp/profile/amzn1.account.AHT4IWLGICDGZ5ZKQBXEWRQZRUIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Died doing what it did best,4,"Bought this cheap little unit for a very unpleasant task: it sat in a hot-box with a big steam radiator, blowing the hot air into the rest of the apartment.The radiator was big enough, but the hot air just sat in the middle of the living room. So I built a box around it like an outdoor grill, with an intake opening close to the floor and the output at the top of the other side, over the radiator. It helped, but it needed help. Enter the really cheap fan.First two, including a little Vornado, really didn't work, and hated the heat. So I Amazoned my way to this thing, as it was cheap and fit the strange little space I had for it. I intended to put it on a timer to go on and off with the heat, but the electronic switch wasn't compatible.So I left it on. Less than a year later, a mere eight thousand hours of continuous use at temps over 100°, it started squeaking. High pitched baby mouse stuck in a glue trap sort of squeak. I don't like it. WD-40 won't fix it. It's dead.But it was only thirty bucks, and it worked for almost a year without stopping. I am getting another one, assuming fan technology at this price point hasn't made some sort of massive lurch forward. And I'm buying a better timer.",https://www.amazon.com/gp/customer-reviews/RBFX4YFYRP4M1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B000MFAOPY,"May 22, 2016",,Verified Purchase,,,,,2025-05-28T15:37:04.675Z,1,35,0,Died doing what it did best,"Bought this cheap little unit for a very unpleasant task: it sat in a hot-box with a big steam radiator, blowing the hot air into the rest of the apartment.The radiator was big enough, but the hot air just sat in the middle of the living room. So I built a box around it like an outdoor grill, with an intake opening close to the floor and the output at the top of the other side, over the radiator. It helped, but it needed help. Enter the really cheap fan.First two, including a little Vornado, really didn't work, and hated the heat. So I Amazoned my way to this thing, as it was cheap and fit the strange little space I had for it. I intended to put it on a timer to go on and off with the heat, but the electronic switch wasn't compatible.So I left it on. Less than a year later, a mere eight thousand hours of continuous use at temps over 100°, it started squeaking. High pitched baby mouse stuck in a glue trap sort of squeak. I don't like it. WD-40 won't fix it. It's dead.But it was only thirty bucks, and it worked for almost a year without stopping. I am getting another one, assuming fan technology at this price point hasn't made some sort of massive lurch forward. And I'm buying a better timer."
