ID,Username,ProfileURL,Title,Rating,Review Text,Review Content,Review URL,Date,Format,Verified,Helpful,Thumbnails,Images,Video,Scraped At,Heater,Price,English,Title1,Review1,sentiment_score_Rev,sentiment_score_Title
R1VCE0YAYOLE16,Faith Granby,https://www.amazon.com/gp/profile/amzn1.account.AE7V3HV7SJWTBSLCD6PF3BIGJ5ZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Works as should,4,4.0 out of 5 stars,Work perfect pulls a lot of current,https://www.amazon.com/gp/customer-reviews/R1VCE0YAYOLE16/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,29-Apr-25,Style: Non-oscillatingColor: Black,Verified Purchase,,,,,2025-06-03T15:36:08.825Z,8,31.19,0,Works as should,Work perfect pulls a lot of current,0.5719,0
RHRYENSIR7YJT,Leanna gray,https://www.amazon.com/gp/profile/amzn1.account.AHWBQJTIPWFKLHQQSGPKEELU3EYQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,very nice little heater,5,5.0 out of 5 stars,"Warmed my room very quickly, no issues at all with it.It has a safety switch, in case in knocks over it turns off.",https://www.amazon.com/gp/customer-reviews/RHRYENSIR7YJT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,29-Apr-25,Style: Non-oscillatingColor: Black,Verified Purchase,,,,,2025-06-03T15:36:08.825Z,8,31.19,0,very nice little heater,"Warmed my room very quickly, no issues at all with it.It has a safety switch, in case in knocks over it turns off.",0.3446,0.4754
R1QEHAL332L3JA,Weezie Doodle:  love the items purchased as gifts!!!,https://www.amazon.com/gp/profile/amzn1.account.AGOMSL4YZSDPGF4IE36U2DWW6LQA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Works good,5,5.0 out of 5 stars,Nice heater for the price,https://www.amazon.com/gp/customer-reviews/R1QEHAL332L3JA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,29-Apr-25,Style: Non-oscillatingColor: Silver,Verified Purchase,,,,,2025-06-03T15:36:08.826Z,8,31.19,0,Works good,Nice heater for the price,0.4215,0.4404
R3SR2RE1CS019I,Sandy M,https://www.amazon.com/gp/profile/amzn1.account.AE7EZH5UVJUL4HTXSRVX6HWACXQA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Small heater that works,4,4.0 out of 5 stars,"Nice heater for small spaces. Wife uses it for her feet while sitting at her desk. It shuts off if to hot so it can cool down and not over heat. Has a pressure switch on the bottom soil it falls on its side or gets picked up, it shuts off until pressed again. Decent little heater for the price.",https://www.amazon.com/gp/customer-reviews/R3SR2RE1CS019I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,28-Apr-25,Style: Non-oscillatingColor: Black,Verified Purchase,,,,,2025-06-03T15:36:08.826Z,8,31.19,0,Small heater that works,"Nice heater for small spaces. Wife uses it for her feet while sitting at her desk. It shuts off if to hot so it can cool down and not over heat. Has a pressure switch on the bottom soil it falls on its side or gets picked up, it shuts off until pressed again. Decent little heater for the price.",0.4877,0
R36AG662CBONU6,Sandy,https://www.amazon.com/gp/profile/amzn1.account.AFWNVCEGJP3D5EJFYOIUUAAY5COA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,good for a small room,4,4.0 out of 5 stars,"works well in a small room, like maybe a bathroom.",https://www.amazon.com/gp/customer-reviews/R36AG662CBONU6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,27-Apr-25,Style: Non-oscillatingColor: Black,Verified Purchase,,,,,2025-06-03T15:36:08.827Z,8,31.19,0,good for a small room,"works well in a small room, like maybe a bathroom.",0.5574,0.4404
R1O1BORN1RQPML,Gerry Quesinberry,https://www.amazon.com/gp/profile/amzn1.account.AH6IYHCXSUJSXKKZYVBYAJIOPEIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Mighty Mini,5,5.0 out of 5 stars,I was very surprised at the amount of heat this mini heated delivered instantly.  The heater in my bathroom had to be replaced because it was recalled for a safety issue.  It did a good job but took a while to heat my bathroom to my liking.  This little dynamo does it in no time flat.  Very pleased with this purchase!,https://www.amazon.com/gp/customer-reviews/R1O1BORN1RQPML/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,25-Apr-25,Style: OscillatingColor: Silver,Verified Purchase,,,,,2025-06-03T15:36:08.827Z,8,31.19,0,Mighty Mini,I was very surprised at the amount of heat this mini heated delivered instantly.  The heater in my bathroom had to be replaced because it was recalled for a safety issue.  It did a good job but took a while to heat my bathroom to my liking.  This little dynamo does it in no time flat.  Very pleased with this purchase!,0.8683,0
R1WUZOFMOV46HL,Lucius,https://www.amazon.com/gp/profile/amzn1.account.AEFIWYMSIW2GD6L665FJZMIXGISQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Heater works well however temperature control is all over the place,4,4.0 out of 5 stars,"I use this heater in my RV as an alternative to burning the propane since there is electric included most everywhere that I camp. It does a great job heating the space, however the auto shut off does not seem to be very accurate. I have tried setting the temperature by letting it heat to a temperature, then adjusting the knob to find where it shuts off. This always leads to it either being way too hot or way too cold, making it not great at night for sleeping. The rest of the time, however, it is perfectly fine since you can just adjust it throughout the day while you're awake.",https://www.amazon.com/gp/customer-reviews/R1WUZOFMOV46HL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,24-Apr-25,Style: Non-oscillatingColor: Black,Verified Purchase,One person found this helpful,,,,2025-06-03T15:36:08.827Z,8,31.19,0,Heater works well however temperature control is all over the place,"I use this heater in my RV as an alternative to burning the propane since there is electric included most everywhere that I camp. It does a great job heating the space, however the auto shut off does not seem to be very accurate. I have tried setting the temperature by letting it heat to a temperature, then adjusting the knob to find where it shuts off. This always leads to it either being way too hot or way too cold, making it not great at night for sleeping. The rest of the time, however, it is perfectly fine since you can just adjust it throughout the day while you're awake.",0.7786,0.2732
RUMB3R2C1WR8I,Kristen Northcutt,https://www.amazon.com/gp/profile/amzn1.account.AEIHQWK3AERPM27YPPKYAHCFJX2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Cozy Warmth!,5,5.0 out of 5 stars,Great space heater for an office!,https://www.amazon.com/gp/customer-reviews/RUMB3R2C1WR8I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,23-Apr-25,Style: OscillatingColor: Black,Verified Purchase,,,,,2025-06-03T15:36:15.328Z,8,31.19,0,Cozy Warmth!,Great space heater for an office!,0.6588,0.5093
RXYQWI90DTAR8,B Rod,https://www.amazon.com/gp/profile/amzn1.account.AFHTENNBIQN5MBTGZXM77SJ7DXMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,DEFINITELY A MUST BUY!!,5,5.0 out of 5 stars,"Awesome & powerful portable heater!! For being on the smaller side This little heater packs a punch. I love that it does not have any type of plastic smell. It has an automatic shut off if it tips over. Also powers on & off in intervals for temperature control.We have a central heater, but this is our preference.The looks is stylish too! GREAT PURCHASE!",https://www.amazon.com/gp/customer-reviews/RXYQWI90DTAR8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,23-Apr-25,Style: Non-oscillatingColor: Silver,Verified Purchase,3 people found this helpful,,,,2025-06-03T15:36:15.329Z,8,31.19,0,DEFINITELY A MUST BUY!!,"Awesome & powerful portable heater!! For being on the smaller side This little heater packs a punch. I love that it does not have any type of plastic smell. It has an automatic shut off if it tips over. Also powers on & off in intervals for temperature control.We have a central heater, but this is our preference.The looks is stylish too! GREAT PURCHASE!",0.9429,0.508
RKNMZA5GS0RC8,virginia j denney,https://www.amazon.com/gp/profile/amzn1.account.AG5UKIK7LA3NMJJ5M6NHX22X5F4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Small portable heater.,3,3.0 out of 5 stars,"Puts out a lot of heat on the highest settings.  Heats the bathroom.  In a full sized room it will keep your feet warm.  I like the tip over automatic foot to shut it off.  However, it makes a lot of noise and creates a cold draft by pulling in the cold air to be heated.  Cord is two pronged and about six feet long.  Two dials for the settings including a fan only setting.  No remote control. Red Light comes on when it is plugged in.",https://www.amazon.com/gp/customer-reviews/RKNMZA5GS0RC8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,23-Apr-25,Style: Non-oscillatingColor: Silver,Verified Purchase,One person found this helpful,,,,2025-06-03T15:36:15.329Z,8,31.19,0,Small portable heater.,"Puts out a lot of heat on the highest settings.  Heats the bathroom.  In a full sized room it will keep your feet warm.  I like the tip over automatic foot to shut it off.  However, it makes a lot of noise and creates a cold draft by pulling in the cold air to be heated.  Cord is two pronged and about six feet long.  Two dials for the settings including a fan only setting.  No remote control. Red Light comes on when it is plugged in.",0.6808,0
R3UUMNYRTL626E,A Johnson,https://www.amazon.com/gp/profile/amzn1.account.AE63F4OCHI7OXFMGKNR2WGB3M3UQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Malfunctioning Out of the Box,1,1.0 out of 5 stars,"The power button does not work. You cannot turn the heater on and off. There’s a loose screw at the bottom of the heater. As long as the screw is pushed in, the device is “on” and you cannot turn the device off without placing the heater on one of its sides. There’s also issue with the temperature controls.",https://www.amazon.com/gp/customer-reviews/R3UUMNYRTL626E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,22-Apr-25,Style: OscillatingColor: Black,Verified Purchase,,,,,2025-06-03T15:36:15.329Z,8,31.19,0,Malfunctioning Out of the Box,"The power button does not work. You cannot turn the heater on and off. There’s a loose screw at the bottom of the heater. As long as the screw is pushed in, the device is “on” and you cannot turn the device off without placing the heater on one of its sides. There’s also issue with the temperature controls.",-0.4767,0
R1PBT3FW9ZJ3I0,Elena,https://www.amazon.com/gp/profile/amzn1.account.AG2LC7W7DKFM5FIUKQUS3T7H7SVA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Dead in half an hour,1,1.0 out of 5 stars,"The heater worked for half an hour on half-power heating, then went totally dead. Red power light is on, and it is the only part of the heater that works.",https://www.amazon.com/gp/customer-reviews/R1PBT3FW9ZJ3I0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,19-Apr-25,Style: OscillatingColor: Black,Verified Purchase,,,,,2025-06-03T15:36:15.330Z,8,31.19,0,Dead in half an hour,"The heater worked for half an hour on half-power heating, then went totally dead. Red power light is on, and it is the only part of the heater that works.",-0.6801,-0.6486
R2E6U9I9C0IDJW,Mani,https://www.amazon.com/gp/profile/amzn1.account.AEF7KTEYOKYZIWCSSLMD6WOZMGRA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Worked for two months. Look elsewhere.,1,1.0 out of 5 stars,"Worked fine for two months and then died out of nowhere. Light still comes on, and I can hear the thermostat click on and off, but there's no heat, no fan, and no oscillation. Super annoying.",https://www.amazon.com/gp/customer-reviews/R2E6U9I9C0IDJW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,19-Apr-25,Style: OscillatingColor: Silver,Verified Purchase,,,,,2025-06-03T15:36:15.330Z,8,31.19,0,Worked for two months. Look elsewhere.,"Worked fine for two months and then died out of nowhere. Light still comes on, and I can hear the thermostat click on and off, but there's no heat, no fan, and no oscillation. Super annoying.",-0.9369,0
R33B0L14MGDX4T,Aldo Raine,https://www.amazon.com/gp/profile/amzn1.account.AHDAQKBITMYMMDSTYJX5KQZGPWYQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,I was underwhelmed.,3,3.0 out of 5 stars,I was underwhelmed.,https://www.amazon.com/gp/customer-reviews/R33B0L14MGDX4T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,19-Apr-25,Style: Non-oscillatingColor: Silver,Verified Purchase,,,,,2025-06-03T15:36:15.331Z,8,31.19,0,I was underwhelmed.,I was underwhelmed.,0,0
RSTYV65USXXVC,Peggy Moore,https://www.amazon.com/gp/profile/amzn1.account.AFLWKOZ2SBOXXIZJIP7QO3IDXZVA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Stopped working,1,1.0 out of 5 stars,I bought this December of 2024 and it worked great for a minute. Now the heating elements aren't turning on. Going to walmart in the morning to get a replacement since I'm in a camper and it's cold.,https://www.amazon.com/gp/customer-reviews/RSTYV65USXXVC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,19-Apr-25,Style: Non-oscillatingColor: Silver,Verified Purchase,,,,,2025-06-03T15:36:15.331Z,8,31.19,0,Stopped working,I bought this December of 2024 and it worked great for a minute. Now the heating elements aren't turning on. Going to walmart in the morning to get a replacement since I'm in a camper and it's cold.,0.6249,-0.2263
R2P9AYBV3XHSIX,Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AFVQHBKBILCJE4WLLT7RENTGYNWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,First use disappointments! 😬,1,1.0 out of 5 stars,"1500 W Ceramic Personal Heater with Adjustable Thermostat:This product has failed to provide heat for one room, on a 69 degree day! For an hour it blew out cold air, I can't imagine what this is costing in electricity! It works better as a fan on a hot day!",https://www.amazon.com/gp/customer-reviews/R2P9AYBV3XHSIX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,17-Apr-25,Style: Non-oscillatingColor: Silver,Verified Purchase,,,,,2025-06-03T15:36:15.332Z,8,31.19,0,First use disappointments! 😬,"1500 W Ceramic Personal Heater with Adjustable Thermostat:This product has failed to provide heat for one room, on a 69 degree day! For an hour it blew out cold air, I can't imagine what this is costing in electricity! It works better as a fan on a hot day!",0.4168,-0.69
R2D0SVM302X5OS,MaltipooMomma,https://www.amazon.com/gp/profile/amzn1.account.AGVQZPRHKG64P3QATYGLBSRKQD3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Works great,5,5.0 out of 5 stars,Awesome little heater. I have an extremely small bathroom with no heat vents so this little baby works perfectly. Definitely heats it right up. Not noisy at all. Great air flow.,https://www.amazon.com/gp/customer-reviews/R2D0SVM302X5OS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,17-Apr-25,Style: Non-oscillatingColor: Black,Verified Purchase,,,,,2025-06-03T15:36:15.332Z,8,31.19,0,Works great,Awesome little heater. I have an extremely small bathroom with no heat vents so this little baby works perfectly. Definitely heats it right up. Not noisy at all. Great air flow.,0.9343,0.6249
R3CFQ8K64Z4GLP,Pat from Philly,https://www.amazon.com/gp/profile/amzn1.account.AGKFIQROPUNY2XHQADARB3VGT6PA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Excellent little space heater.,5,5.0 out of 5 stars,"This is a great little heater. Warms up my bedroom very quickly. Easy to adjust the temperature. Safety features are good, shuts off when knocked over by my dog.",https://www.amazon.com/gp/customer-reviews/R3CFQ8K64Z4GLP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,15-Apr-25,Style: Non-oscillatingColor: Silver,Verified Purchase,,,,,2025-06-03T15:36:23.438Z,8,31.19,0,Excellent little space heater.,"This is a great little heater. Warms up my bedroom very quickly. Easy to adjust the temperature. Safety features are good, shuts off when knocked over by my dog.",0.93,0.5719
R1G7OMHNT1D3J0,THuyck,https://www.amazon.com/gp/profile/amzn1.account.AHMJDANGPOFXADLYOWJX6QXSGP2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Test it as soon as you get it!,1,1.0 out of 5 stars,"One out of two fans has loud metal clanking sound and smokes immediately upon turning it on. This happened the first time I plugged it in, but since it is beyond the return window, Amazon had not answered my message to request a refund or replacement.",https://www.amazon.com/gp/customer-reviews/R1G7OMHNT1D3J0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,15-Apr-25,Style: OscillatingColor: Black,Verified Purchase,,,,,2025-06-03T15:36:23.439Z,8,31.19,0,Test it as soon as you get it!,"One out of two fans has loud metal clanking sound and smokes immediately upon turning it on. This happened the first time I plugged it in, but since it is beyond the return window, Amazon had not answered my message to request a refund or replacement.",0.2617,0
R3DL8EPDA8F9MW,Rick,https://www.amazon.com/gp/profile/amzn1.account.AHGEFNWQLJ7GXLWKGXAWQ5IBJ7BQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Very good heater,5,5.0 out of 5 stars,"This heater is really good. It warmed up a large portion and lasted all winter just fine. Can’t wait to use it again next winter. I like the safe features, and how little space it takes up. I highly recommend this heater to anyone looking for one.",https://www.amazon.com/gp/customer-reviews/R3DL8EPDA8F9MW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,13-Apr-25,Style: Non-oscillatingColor: Black,Verified Purchase,,,,,2025-06-03T15:36:23.440Z,8,31.19,0,Very good heater,"This heater is really good. It warmed up a large portion and lasted all winter just fine. Can’t wait to use it again next winter. I like the safe features, and how little space it takes up. I highly recommend this heater to anyone looking for one.",0.9267,0.4927
R3JU302NJZIRG7,Blue Leaves,https://www.amazon.com/gp/profile/amzn1.account.AGEM2XAOEKAETDZJMAS3WKYI6SLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great Basic Space Heater,4,4.0 out of 5 stars,"This is a great, basic space heater. I’ve been using it regularly for several months to heat my large basement bedroom, or my office at work. My office has high ceilings and a large window, so it’s hard to keep a balanced temperature.  It heats both spaces well on the low/medium setting and shuts off at intervals when it reaches the desired temperature.If you pick it up, move it or it gets bumped (just testing), the safety switch on the bottom works instantly and shuts it off. It doesn’t shut off after so many hours, but I knew that going in. This is one of the reasons I did not want a remote—having to go over to the machine to shut it on and off makes me more aware.I wasn’t looking for other bells and whistles so it met my need. I have had no issues and would likely buy another if needed.",https://www.amazon.com/gp/customer-reviews/R3JU302NJZIRG7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,13-Apr-25,Style: Non-oscillatingColor: Black,Verified Purchase,One person found this helpful,,,,2025-06-03T15:36:23.440Z,8,31.19,0,Great Basic Space Heater,"This is a great, basic space heater. I’ve been using it regularly for several months to heat my large basement bedroom, or my office at work. My office has high ceilings and a large window, so it’s hard to keep a balanced temperature.  It heats both spaces well on the low/medium setting and shuts off at intervals when it reaches the desired temperature.If you pick it up, move it or it gets bumped (just testing), the safety switch on the bottom works instantly and shuts it off. It doesn’t shut off after so many hours, but I knew that going in. This is one of the reasons I did not want a remote—having to go over to the machine to shut it on and off makes me more aware.I wasn’t looking for other bells and whistles so it met my need. I have had no issues and would likely buy another if needed.",0.291,0.6249
R34OUZ8FO5BWSD,loved he story. good readr,https://www.amazon.com/gp/profile/amzn1.account.AEN4DP3ROLGHF5PUJN2VIOFUL3DA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Best portable heater in,5,5.0 out of 5 stars,"I have bought 4 portable heaters this winter and this one out does them all and was cheaper than the others  and it will heat a large bedroom in minutes .it heats so good you have to turn it off or down a notch or two .  It's been wonderful for my bedroom and hardly makes any. Noise at all ,  this was a great buy",https://www.amazon.com/gp/customer-reviews/R34OUZ8FO5BWSD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,12-Apr-25,Style: Non-oscillatingColor: Silver,Verified Purchase,,,,,2025-06-03T15:36:23.441Z,8,31.19,0,Best portable heater in,"I have bought 4 portable heaters this winter and this one out does them all and was cheaper than the others  and it will heat a large bedroom in minutes .it heats so good you have to turn it off or down a notch or two .  It's been wonderful for my bedroom and hardly makes any. Noise at all ,  this was a great buy",0.9107,0.6369
R3F9WPQX9SXU4I,Michele,https://www.amazon.com/gp/profile/amzn1.account.AFD5GHXS75QRLH6TDCLJRX4NWIOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good RV backup heater.,5,5.0 out of 5 stars,Bought this for my RV van with 75 square feet to warm. It's acceptably quiet and heats best when left on the floor of the van. I like the fan stays on all the time. I can heat my van when temps are as low as 30 degrees outside and it's not even turned all the way up. This is a nice backup for any RV. The kick off switch works really good and unit does not get hot.  You can only use this heater in an RV if your plugged in at a campground.,https://www.amazon.com/gp/customer-reviews/R3F9WPQX9SXU4I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,12-Apr-25,Style: Non-oscillatingColor: Black,Verified Purchase,One person found this helpful,,,,2025-06-03T15:36:23.442Z,8,31.19,0,Good RV backup heater.,Bought this for my RV van with 75 square feet to warm. It's acceptably quiet and heats best when left on the floor of the van. I like the fan stays on all the time. I can heat my van when temps are as low as 30 degrees outside and it's not even turned all the way up. This is a nice backup for any RV. The kick off switch works really good and unit does not get hot.  You can only use this heater in an RV if your plugged in at a campground.,0.9459,0.4404
RZNQF7GMG660P,Doros,https://www.amazon.com/gp/profile/amzn1.account.AHBGKVUY4V6TZQRBNGCQGTTSGL2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great price - excellent seller.  Thank you.,5,5.0 out of 5 stars,I love this little heater.  Our heat had gone out and not knowing how long we would be without heat - I ordered this little machine and because I am on Prime - it got delivered the next day- worked great in my workroom and our main souce of heat was fixed that days also.  It throws alot of heat out and recomend a unit like this - on those days when  you need more heat.,https://www.amazon.com/gp/customer-reviews/RZNQF7GMG660P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,11-Apr-25,Style: Non-oscillatingColor: Black,Verified Purchase,,,,,2025-06-03T15:36:23.443Z,8,31.19,0,Great price - excellent seller.  Thank you.,I love this little heater.  Our heat had gone out and not knowing how long we would be without heat - I ordered this little machine and because I am on Prime - it got delivered the next day- worked great in my workroom and our main souce of heat was fixed that days also.  It throws alot of heat out and recomend a unit like this - on those days when  you need more heat.,0.8957,0.8834
R36XN7KOBY1URT,Michele Horne,https://www.amazon.com/gp/profile/amzn1.account.AFYPXSEJBVRU5UWI33ZTGT4SVGCQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good quality at a good price.,5,5.0 out of 5 stars,This works really well.,https://www.amazon.com/gp/customer-reviews/R36XN7KOBY1URT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,10-Apr-25,Style: Non-oscillatingColor: Silver,Verified Purchase,,,,,2025-06-03T15:36:23.444Z,8,31.19,0,Good quality at a good price.,This works really well.,0.3384,0.7003
R2VL62VJEZ04CR,Mikah,https://www.amazon.com/gp/profile/amzn1.account.AHT564WO6H3GU3W3IRXC6HKEMNDQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Doesn't last very long,2,2.0 out of 5 stars,"Works really well while it did work, but only lasted 5 months before it completely stopped working.",https://www.amazon.com/gp/customer-reviews/R2VL62VJEZ04CR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,10-Apr-25,Style: Non-oscillatingColor: Silver,Verified Purchase,,,,,2025-06-03T15:36:23.445Z,8,31.19,0,Doesn't last very long,"Works really well while it did work, but only lasted 5 months before it completely stopped working.",-0.2716,0
RNMHQSNOPM6EV,POWnobodyNOW,https://www.amazon.com/gp/profile/amzn1.account.AEBPJFHQ4DAPGY5XQKZ3W6VRBXOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,DO NOT BUY!,1,1.0 out of 5 stars,"I have owned many small space heaters in my life, and never have I had one that wants to melt its own cord, or any extension cord I try to use. It has melted 3 cords at the socket. I only needed to use it recently and heard a buzzing sound and thought it was a fly and traced it back to the heater, cord extension cord was melted so I tried another, melted as well, and the cord to the heater itself get really hot, not normal. DO NOT RECOMMEND! fire hazard.",https://www.amazon.com/gp/customer-reviews/RNMHQSNOPM6EV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,10-Apr-25,Style: Non-oscillatingColor: Black,Verified Purchase,,,,,2025-06-03T15:36:23.449Z,8,31.19,0,DO NOT BUY!,"I have owned many small space heaters in my life, and never have I had one that wants to melt its own cord, or any extension cord I try to use. It has melted 3 cords at the socket. I only needed to use it recently and heard a buzzing sound and thought it was a fly and traced it back to the heater, cord extension cord was melted so I tried another, melted as well, and the cord to the heater itself get really hot, not normal. DO NOT RECOMMEND! fire hazard.",0.1964,0
R2PO8GCER0R7SH,Mary Ann Culp,https://www.amazon.com/gp/profile/amzn1.account.AFALHPRV2ZMO3S355LGATUBQJIKQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,DO NOT WASTE YOUR MONEY,1,1.0 out of 5 stars,"DO NOT WASTE YOUR MONEY. I bought this on Feb 28,2025 and today is April 9, 2025. It blew up on me today. Make a huge pop sound and smoke came pouring out. It worked fine until today. It's less than 6 weeks old.",https://www.amazon.com/gp/customer-reviews/R2PO8GCER0R7SH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,9-Apr-25,Style: OscillatingColor: Black,Verified Purchase,,,,,2025-06-03T15:36:29.427Z,8,31.19,0,DO NOT WASTE YOUR MONEY,"DO NOT WASTE YOUR MONEY. I bought this on Feb 28,2025 and today is April 9, 2025. It blew up on me today. Make a huge pop sound and smoke came pouring out. It worked fine until today. It's less than 6 weeks old.",0.7162,0.3252
R1CJFBDVH6TL0R,Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AGXF6BFG42DVGTMUUW7NEHXCSQWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,For real tiny spaces,3,3.0 out of 5 stars,I wish it blew heat longer but it cuts itself off while the room is still tepid. The safety features work well.,https://www.amazon.com/gp/customer-reviews/R1CJFBDVH6TL0R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,9-Apr-25,Style: Non-oscillatingColor: Silver,Verified Purchase,,,,,2025-06-03T15:36:29.427Z,8,31.19,0,For real tiny spaces,I wish it blew heat longer but it cuts itself off while the room is still tepid. The safety features work well.,0.6597,0
R2I2WN9D5XC7IZ,Coyotearms,https://www.amazon.com/gp/profile/amzn1.account.AFIGBT7L7P7FXGOOUUJ6YHJG6FIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Ceramic Element and Stiff Power Cord Are Negatives,2,2.0 out of 5 stars,"Ceramic heater element may be safer, but the volume flow rate of air is not as good as a wire-base element, and therefore it takes longer to heat up a space.  I really do not like the cheap power cord that is very stiff at normal room temperatures and even more in the cold room you want to heat.  It is so stiff it can restrict the rotation range of the heater.",https://www.amazon.com/gp/customer-reviews/R2I2WN9D5XC7IZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,7-Apr-25,Style: OscillatingColor: Black,Verified Purchase,,,,,2025-06-03T15:36:29.428Z,8,31.19,0,Ceramic Element and Stiff Power Cord Are Negatives,"Ceramic heater element may be safer, but the volume flow rate of air is not as good as a wire-base element, and therefore it takes longer to heat up a space.  I really do not like the cheap power cord that is very stiff at normal room temperatures and even more in the cold room you want to heat.  It is so stiff it can restrict the rotation range of the heater.",-0.8031,0
R30DOGO6C9TFSJ,L W S,https://www.amazon.com/gp/profile/amzn1.account.AHMD3GM3OZPS7XH6UNF75V56TAVA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Hot fast!,5,5.0 out of 5 stars,This heater cranks!  Warms up very quickly!,https://www.amazon.com/gp/customer-reviews/R30DOGO6C9TFSJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07V4FNHCD,7-Apr-25,Style: Non-oscillatingColor: Silver,Verified Purchase,,,,,2025-06-03T15:36:29.428Z,8,31.19,0,Hot fast!,This heater cranks!  Warms up very quickly!,0.3987,0
