ID,Username,ProfileURL,Title,Rating,Review Text,Review Content,Review URL,Date,Format,Verified,Helpful,Thumbnails,Images,Video,Scraped At,Fan,Price,English,Title1,Review1,sentiment_score_Rev,sentiment_score_Title
R11Q6L1K4DQ0SW,Jeanette I.Jeanette I.,https://www.amazon.com/gp/profile/amzn1.account.AGV2YBXVJMJIQ3H6VAZUWXHP6IFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Loved this fan - until I didn't,2,2.0 out of 5 stars,"I've had this fan for just short of 3 years and have used it most every day.  It has been quiet and has done it's job.The front half of the blade-cage is wire and the back half of the cage is plastic. Apparently, the plastic part of the cage has gotten brittle over time and today it disintegrated.",https://www.amazon.com/gp/customer-reviews/R11Q6L1K4DQ0SW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,11-Sep-24,Color: White,Verified Purchase,,"https://m.media-amazon.com/images/I/71945w+OKiL._SY88.jpg
https://m.media-amazon.com/images/I/81UiteVwX9L._SY88.jpg","https://m.media-amazon.com/images/I/71945w+OKiL.jpg
https://m.media-amazon.com/images/I/81UiteVwX9L.jpg",,2025-05-29T14:15:41.033Z,8,36.6,0,Loved this fan - until I didn't,"I've had this fan for just short of 3 years and have used it most every day.  It has been quiet and has done it's job.The front half of the blade-cage is wire and the back half of the cage is plastic. Apparently, the plastic part of the cage has gotten brittle over time and today it disintegrated.",0.3869,0.7351
R1OOF60T599Z7O,Callahan,https://www.amazon.com/gp/profile/amzn1.account.AFQVUBLAJF46X46YTZUUZKW47PYQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great fan,5,5.0 out of 5 stars,Light weight but works great. I love it.,https://www.amazon.com/gp/customer-reviews/R1OOF60T599Z7O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,11-Sep-24,Color: White,Verified Purchase,,,,,2025-05-29T14:15:41.034Z,8,36.6,0,Great fan,Light weight but works great. I love it.,0.9253,0.7506
R39F2T2FDKFC3I,Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AGN7HSVVOSW5YTVR5QGZQBK5N4AA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Cool breeze,5,5.0 out of 5 stars,"In an effort to reduce our electric bill, bumping up the AC has caused our bedroom to heat up since we keep the door closed at night. This fan moves enough air to keep it comfortable. I’m also in the throes of menopause, so the power surges are no joke. This really helps. It is loud, even on the lowest setting, but that doesn’t bother me. If white noise isn’t an issue, it won’t take long to get used to.",https://www.amazon.com/gp/customer-reviews/R39F2T2FDKFC3I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,8-Sep-24,Color: White,Verified Purchase,,,,,2025-05-29T14:15:41.034Z,8,36.6,0,Cool breeze,"In an effort to reduce our electric bill, bumping up the AC has caused our bedroom to heat up since we keep the door closed at night. This fan moves enough air to keep it comfortable. I’m also in the throes of menopause, so the power surges are no joke. This really helps. It is loud, even on the lowest setting, but that doesn’t bother me. If white noise isn’t an issue, it won’t take long to get used to.",-0.1116,0.3182
R3BSTHO388YLFD,Scott Carpentier,https://www.amazon.com/gp/profile/amzn1.account.AGIXNUD2SNEIQBCNAB744F72HWOQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"Good fan, all plastic",4,4.0 out of 5 stars,"The product arrived damaged, but the box wasn't. Amazon obviously sent one that previously been returned. Just a few fan guards were bent.I bought this fan a year ago for another location, and this one has  more plastic and less metal. Good solid fan.",https://www.amazon.com/gp/customer-reviews/R3BSTHO388YLFD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,6-Sep-24,Color: White,Verified Purchase,2 people found this helpful,,,,2025-05-29T14:15:41.035Z,8,36.6,0,"Good fan, all plastic","The product arrived damaged, but the box wasn't. Amazon obviously sent one that previously been returned. Just a few fan guards were bent.I bought this fan a year ago for another location, and this one has  more plastic and less metal. Good solid fan.",0.8897,0.6369
R2PHE8XZ9E28N7,All the Good Names are taken!,https://www.amazon.com/gp/profile/amzn1.account.AG3N7W47UAUGDNIGJ53AKIIGI22Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Build it yourself and little air flow,3,3.0 out of 5 stars,"A bit of a pain to have to ""build"" your fan, but it is not too bad. I have no idea why companies think we like to manufacture our own products at home... but it is an increasingly apparent that labor is too much for these companies and it is better to make customers do it themselves than to pay people or buy bigger packaging.That said: the air flow is very meager. Much lower than any other fan of this type I have ever owned for sure. I really feel it should be better for something I had to put together! I suspect that companies save money further in returns because who wants to build a thing and ten take it apart to return it for ""meager air flow"".They won. I am keeping it because I can't be bothered to take it back apart to simply return it. I would not purchase it again (I foolishly purchased THREE, and put all of them together before testing them!). If you don't mind the labor, and only a little bit of air flow.. this might be for you.",https://www.amazon.com/gp/customer-reviews/R2PHE8XZ9E28N7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,4-Sep-24,Color: White,Verified Purchase,One person found this helpful,,,,2025-05-29T14:15:41.035Z,8,36.6,0,Build it yourself and little air flow,"A bit of a pain to have to ""build"" your fan, but it is not too bad. I have no idea why companies think we like to manufacture our own products at home... but it is an increasingly apparent that labor is too much for these companies and it is better to make customers do it themselves than to pay people or buy bigger packaging.That said: the air flow is very meager. Much lower than any other fan of this type I have ever owned for sure. I really feel it should be better for something I had to put together! I suspect that companies save money further in returns because who wants to build a thing and ten take it apart to return it for ""meager air flow"".They won. I am keeping it because I can't be bothered to take it back apart to simply return it. I would not purchase it again (I foolishly purchased THREE, and put all of them together before testing them!). If you don't mind the labor, and only a little bit of air flow.. this might be for you.",0.9657,0
R6OM0457YJ6S6,David Saracoglu,https://www.amazon.com/gp/profile/amzn1.account.AH56ECZZZ4B6SIPG2OJHAXZTX5VQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Way too powerful 'table' fan,3,3.0 out of 5 stars,"It was easy to assemble and gave a robust, good-quality look.I had to send this one back, as I have a relatively small home office, and this fan, even with the slowest setting was capable of moving things off my desk even when placed on the ground several feet away.It kind of had an aggressive style and needs to calm down to become a friendlier, more silent version of itself.",https://www.amazon.com/gp/customer-reviews/R6OM0457YJ6S6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,4-Sep-24,Color: White,Verified Purchase,,,,,2025-05-29T14:15:41.036Z,8,36.6,0,Way too powerful 'table' fan,"It was easy to assemble and gave a robust, good-quality look.I had to send this one back, as I have a relatively small home office, and this fan, even with the slowest setting was capable of moving things off my desk even when placed on the ground several feet away.It kind of had an aggressive style and needs to calm down to become a friendlier, more silent version of itself.",0.922,0.6249
RFH27WO7UB2TX,Ribshack,https://www.amazon.com/gp/profile/amzn1.account.AHJWQKIKGQZRL5S6UZ3MR35TXK2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Does not suck,4,4.0 out of 5 stars,This fan blows... It's big enough to move some air.,https://www.amazon.com/gp/customer-reviews/RFH27WO7UB2TX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,3-Sep-24,Color: Black,Verified Purchase,One person found this helpful,,,,2025-05-29T14:15:41.036Z,8,36.6,0,Does not suck,This fan blows... It's big enough to move some air.,0.3182,0.3412
R2GRWTL707B2D5,M. Denise,https://www.amazon.com/gp/profile/amzn1.account.AENOU53EOLGKXUON2HODQ5JBRBZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great fan!,5,5.0 out of 5 stars,I had been looking for a larger round fan and turns out they're really hard to find. Most fans are vertical nowadays. I was worried about the lack of variety and having basically a couple choices. I had nothing to worry about because this fan has been great! It provides 3 speeds and has a tilt. It met all my needs and I'm very happy I bought it.,https://www.amazon.com/gp/customer-reviews/R2GRWTL707B2D5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,1-Sep-24,Color: White,Verified Purchase,,,,,2025-05-29T14:15:41.037Z,8,36.6,0,Great fan!,I had been looking for a larger round fan and turns out they're really hard to find. Most fans are vertical nowadays. I was worried about the lack of variety and having basically a couple choices. I had nothing to worry about because this fan has been great! It provides 3 speeds and has a tilt. It met all my needs and I'm very happy I bought it.,0.8891,0.7712
R16TKI1B5NZDU0,Ken B,https://www.amazon.com/gp/profile/amzn1.account.AELQH4LA7SBYDMMLJBHOJ5IR4AHQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"cheap, thin fan blade!",1,1.0 out of 5 stars,"Don't waste your money, there are better fans out there, may have to look around for a 16"" though.  The fan blade is so thin, that it actually blows less air when at high speed, than lover speed!  Everything else about the fan is pretty good, but if the fan blade was made of a more sturdy material and not so flexible, it would be a really good fan.  I have an old 12"" blade left over from a previous fan, modified it to fit, and it has great air volume.",https://www.amazon.com/gp/customer-reviews/R16TKI1B5NZDU0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,30-Aug-24,Color: White,Verified Purchase,,,,,2025-05-29T14:15:47.195Z,8,36.6,0,"cheap, thin fan blade!","Don't waste your money, there are better fans out there, may have to look around for a 16"" though.  The fan blade is so thin, that it actually blows less air when at high speed, than lover speed!  Everything else about the fan is pretty good, but if the fan blade was made of a more sturdy material and not so flexible, it would be a really good fan.  I have an old 12"" blade left over from a previous fan, modified it to fit, and it has great air volume.",0.9841,0.3802
R26KKHIJ4UR3WW,Carol,https://www.amazon.com/gp/profile/amzn1.account.AE2NQYPOPSHRLMK6AKU5TJ5GKVMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Weak,2,2.0 out of 5 stars,Have to get next to it to feel airflow. Viberates.  Quiet but just won't move the air.,https://www.amazon.com/gp/customer-reviews/R26KKHIJ4UR3WW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,28-Aug-24,Color: White,Verified Purchase,,,,,2025-05-29T14:15:47.195Z,8,36.6,0,Weak,Have to get next to it to feel airflow. Viberates.  Quiet but just won't move the air.,0,-0.4404
R2CE908MW6HPF6,Lugnut,https://www.amazon.com/gp/profile/amzn1.account.AG5F36DFEGPFE5TJDI2LELGX7D4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Meh,3,3.0 out of 5 stars,"Noisy.  Sounds like a window air conditioner.  If you want a loud white noise generator it's perfect.Barely moves any air.  We have smaller 12"" fans that move twice as much.",https://www.amazon.com/gp/customer-reviews/R2CE908MW6HPF6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,28-Aug-24,Color: White,Verified Purchase,2 people found this helpful,,,,2025-05-29T14:15:47.196Z,8,36.6,0,Meh,"Noisy.  Sounds like a window air conditioner.  If you want a loud white noise generator it's perfect.Barely moves any air.  We have smaller 12"" fans that move twice as much.",0.2732,-0.0772
R21WTNMOOBRP81,Latashia Richardson,https://www.amazon.com/gp/profile/amzn1.account.AE3MTMG7WF3UREFPMHHHG4KWANXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,It was broke,1,1.0 out of 5 stars,The fan was broke when I took it out the box,https://www.amazon.com/gp/customer-reviews/R21WTNMOOBRP81/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,27-Aug-24,Color: Black,Verified Purchase,,,,,2025-05-29T14:15:47.196Z,8,36.6,0,It was broke,The fan was broke when I took it out the box,-0.128,-0.4215
R2XSBDAYNPAMYY,M. Blanchette,https://www.amazon.com/gp/profile/amzn1.account.AFXKEI452A5A4W5LPWTYIGAPLMMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Works well for the size of room it's used in,5,5.0 out of 5 stars,"I needed a bigger, more powerful room fan than the one I was using, and this was just right.  Easy to assemble, although I'm not sure it can be unassembled for cleaning, if needed.  Very quiet, keeps the room at a good temperature.",https://www.amazon.com/gp/customer-reviews/R2XSBDAYNPAMYY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,25-Aug-24,Color: White,Verified Purchase,2 people found this helpful,,,,2025-05-29T14:15:47.197Z,8,36.6,0,Works well for the size of room it's used in,"I needed a bigger, more powerful room fan than the one I was using, and this was just right.  Easy to assemble, although I'm not sure it can be unassembled for cleaning, if needed.  Very quiet, keeps the room at a good temperature.",0.8589,0.2732
R3UZA8IVMUZ4GQ,Nick,https://www.amazon.com/gp/profile/amzn1.account.AGOVVCVB2HR3CVANWVZCTENW4VTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,First One - Great Product... Second One - Not so much !!!,5,5.0 out of 5 stars,"I ordered one of these Fans and it is still working very well. However, I recently ordered and recieved a second one... Sadly, I can't give it the same Rating. This one works just fine as well, but when it's on, regardless of speed, it makes a notable tucking sound. It's not really very loud, and it's not a high pitch ticking, but it's non stop and yes, it does get on my nerves.I thought about sending it back, but thought maybe the next one would have the same problem !!!",https://www.amazon.com/gp/customer-reviews/R3UZA8IVMUZ4GQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,21-Aug-24,Color: Black,Verified Purchase,2 people found this helpful,,,,2025-05-29T14:15:47.197Z,8,36.6,0,First One - Great Product... Second One - Not so much !!!,"I ordered one of these Fans and it is still working very well. However, I recently ordered and recieved a second one... Sadly, I can't give it the same Rating. This one works just fine as well, but when it's on, regardless of speed, it makes a notable tucking sound. It's not really very loud, and it's not a high pitch ticking, but it's non stop and yes, it does get on my nerves.I thought about sending it back, but thought maybe the next one would have the same problem !!!",-0.4459,0.7163
R1I9Z0LZ8V86JD,Pat Garrett,https://www.amazon.com/gp/profile/amzn1.account.AFAW7BYYDY2JCMYIY5KSD4RPGWLA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Oscillating Fan,5,5.0 out of 5 stars,Easy to assemble and works great,https://www.amazon.com/gp/customer-reviews/R1I9Z0LZ8V86JD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,19-Aug-24,Color: White,Verified Purchase,,,,,2025-05-29T14:15:47.198Z,8,36.6,0,Oscillating Fan,Easy to assemble and works great,0.7906,0.3182
RV3IB79VEK02C,Claud2175,https://www.amazon.com/gp/profile/amzn1.account.AE4CY4MCZZDUQBMZBPL3HY2CU5ZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Fan,5,5.0 out of 5 stars,Thank you,https://www.amazon.com/gp/customer-reviews/RV3IB79VEK02C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,19-Aug-24,Color: Black,Verified Purchase,,,,,2025-05-29T14:15:47.198Z,8,36.6,0,Fan,Thank you,0.3612,0.3182
R1WROYV5UBJ97A,Venessa L.,https://www.amazon.com/gp/profile/amzn1.account.AHH7J6SWPOARYMTHUNTZE5JZTLWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Quiet white noise,5,5.0 out of 5 stars,Nice fan for large bedroom to whoosh air flow.,https://www.amazon.com/gp/customer-reviews/R1WROYV5UBJ97A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,18-Aug-24,Color: Black,Verified Purchase,,,,,2025-05-29T14:15:47.199Z,8,36.6,0,Quiet white noise,Nice fan for large bedroom to whoosh air flow.,0.6249,0
R1T9H8KIMJJSGY,Mina Blair,https://www.amazon.com/gp/profile/amzn1.account.AGCMQTIG37F2VVTFRDRS4JA2UH2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Don't waste your money !!!!!,1,1.0 out of 5 stars,This fan is a piece of garbage...I bought it ...and after a couple weeks of using ...I tried to take front grill off to clean ...then the whole trim on the right side of the grill broke completely off ....I now can't use it ...as there is no protection from the blades when on .....thanks Amazon ....I spent 30 some on this for my health.,https://www.amazon.com/gp/customer-reviews/R1T9H8KIMJJSGY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,18-Aug-24,Color: White,Verified Purchase,,,,,2025-05-29T14:15:47.201Z,8,36.6,0,Don't waste your money !!!!!,This fan is a piece of garbage...I bought it ...and after a couple weeks of using ...I tried to take front grill off to clean ...then the whole trim on the right side of the grill broke completely off ....I now can't use it ...as there is no protection from the blades when on .....thanks Amazon ....I spent 30 some on this for my health.,0.5574,0.5423
RQOC9V24YM7NG,Joan Maningas,https://www.amazon.com/gp/profile/amzn1.account.AF5G6MO3V4Q4NFV5AWLBJY7KTYAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Awesome fan,5,5.0 out of 5 stars,Works beautifully & easy to put together.,https://www.amazon.com/gp/customer-reviews/RQOC9V24YM7NG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,17-Aug-24,Color: White,Verified Purchase,,,,,2025-05-29T14:15:55.453Z,8,36.6,0,Awesome fan,Works beautifully & easy to put together.,0.765,0.7506
R38WWQIHTRQQ10,Chris,https://www.amazon.com/gp/profile/amzn1.account.AHDV5SYEMEWOPJSUG6A4YY2QDTBQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great table top fan.,5,5.0 out of 5 stars,"Easy to put together, very quiet, throws a nice breeze even on the low speed setting. I'd buy it again.",https://www.amazon.com/gp/customer-reviews/R38WWQIHTRQQ10/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,17-Aug-24,Color: Black,Verified Purchase,2 people found this helpful,,,,2025-05-29T14:15:55.454Z,8,36.6,0,Great table top fan.,"Easy to put together, very quiet, throws a nice breeze even on the low speed setting. I'd buy it again.",0.5574,0.802
R2SNVRY33PIAUJ,Sharon H.,https://www.amazon.com/gp/profile/amzn1.account.AEIKWCTOBTBVCVGLFFIQOBIJ2SJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Fan,5,5.0 out of 5 stars,Nice but smaller than I thought,https://www.amazon.com/gp/customer-reviews/R2SNVRY33PIAUJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,13-Aug-24,Color: Black,Verified Purchase,,,,,2025-05-29T14:15:55.455Z,8,36.6,0,Fan,Nice but smaller than I thought,0.2263,0.3182
R16HB6D27FCI7,Good expectations,https://www.amazon.com/gp/profile/amzn1.account.AEL4YIDQJP2KSRA7T4DBGRAMAI2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Quality it is not,1,1.0 out of 5 stars,The front and back grill press fit together making it extremely difficult to separate when cleaning prefer the clips on the grills that open and close making it super easy to separate for cleaning had I known this brand is press fit I would not buy the whole unite is lightweight plastic but the fan is quite I would not buy this again nor recommend to difficult to separate for cleaning plus the fan blades are thing not sturdy really not happy with this fan,https://www.amazon.com/gp/customer-reviews/R16HB6D27FCI7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,12-Aug-24,Color: Black,Verified Purchase,,,,,2025-05-29T14:15:55.456Z,8,36.6,0,Quality it is not,The front and back grill press fit together making it extremely difficult to separate when cleaning prefer the clips on the grills that open and close making it super easy to separate for cleaning had I known this brand is press fit I would not buy the whole unite is lightweight plastic but the fan is quite I would not buy this again nor recommend to difficult to separate for cleaning plus the fan blades are thing not sturdy really not happy with this fan,0.8146,0
R5LGMUQ1BU5Z5,K.I.T. Carroll,https://www.amazon.com/gp/profile/amzn1.account.AHO7YEQAYLRNYQERDJPBXKY4C5KA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Arrived damaged.,1,1.0 out of 5 stars,"We assemebled the the fan and the blade just floated.  Then, we found a broken part in the packaging that connects the fan to the motor.Retrning.  Buy Pelonis instead.",https://www.amazon.com/gp/customer-reviews/R5LGMUQ1BU5Z5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,10-Aug-24,Color: Black,Verified Purchase,,,,,2025-05-29T14:15:55.456Z,8,36.6,0,Arrived damaged.,"We assemebled the the fan and the blade just floated.  Then, we found a broken part in the packaging that connects the fan to the motor.Retrning.  Buy Pelonis instead.",0.128,-0.4404
RUCLHRDO0DL9W,Von Meadows,https://www.amazon.com/gp/profile/amzn1.account.AGPJK7EJMVJUZPI3RFITBW6HVRRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Quiet,5,5.0 out of 5 stars,"Nice fan easy to sleep with the quiet fanWorks great, lots of powerVery easy to assemble",https://www.amazon.com/gp/customer-reviews/RUCLHRDO0DL9W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,9-Aug-24,Color: White,Verified Purchase,One person found this helpful,,,,2025-05-29T14:15:55.457Z,8,36.6,0,Quiet,"Nice fan easy to sleep with the quiet fanWorks great, lots of powerVery easy to assemble",0.9325,0
RT6FEIONQNUZ4,GSW,https://www.amazon.com/gp/profile/amzn1.account.AF5TLEXBCHGJZFG5K4D3VRFEOTJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,LOUD,3,3.0 out of 5 stars,"Fan works, however on low it adds 30db to the room level.  High adds another 30db on top of that.  I have an older floor model that adds 5db on low but moves the same volume of air.  Oscillator is silent - shame the blades are so poorly tuned.",https://www.amazon.com/gp/customer-reviews/RT6FEIONQNUZ4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,9-Aug-24,Color: White,Verified Purchase,2 people found this helpful,,,,2025-05-29T14:15:55.458Z,8,36.6,0,LOUD,"Fan works, however on low it adds 30db to the room level.  High adds another 30db on top of that.  I have an older floor model that adds 5db on low but moves the same volume of air.  Oscillator is silent - shame the blades are so poorly tuned.",-0.6369,0
R3QJ1U6CC8404W,VAMPIRE,https://www.amazon.com/gp/profile/amzn1.account.AGYYSWI52F53AZDJU4SUTQVOMBBQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,It's not worth the momey,1,1.0 out of 5 stars,"Short cord, doesn't cool , motor housing is hit to touch and is very loud",https://www.amazon.com/gp/customer-reviews/R3QJ1U6CC8404W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,4-Aug-24,Color: Black,Verified Purchase,,,,,2025-05-29T14:15:55.458Z,8,36.6,0,It's not worth the momey,"Short cord, doesn't cool , motor housing is hit to touch and is very loud",-0.2411,-0.1695
R12UXWPFQU9C6R,FH-NYC,https://www.amazon.com/gp/profile/amzn1.account.AFTE27KYEHS53P7AEID2E4PC5RUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Quiet fan,5,5.0 out of 5 stars,"Quiet fan, reasonable priced.  Like it.",https://www.amazon.com/gp/customer-reviews/R12UXWPFQU9C6R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,3-Aug-24,Color: White,Verified Purchase,,,,,2025-05-29T14:15:55.459Z,8,36.6,0,Quiet fan,"Quiet fan, reasonable priced.  Like it.",0.5859,0.3182
RZFJC553X3GE6,suzie,https://www.amazon.com/gp/profile/amzn1.account.AGIJR4XTPQRM7MBJ6TSEGBJEOFJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Oscillating Fan,5,5.0 out of 5 stars,I was surprised by the quality and the quietness of this fan. It puts out a lot of air even on low. Love this fan and the price is great!!,https://www.amazon.com/gp/customer-reviews/RZFJC553X3GE6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,2-Aug-24,Color: Black,Verified Purchase,4 people found this helpful,,,,2025-05-29T14:15:55.460Z,8,36.6,0,Oscillating Fan,I was surprised by the quality and the quietness of this fan. It puts out a lot of air even on low. Love this fan and the price is great!!,0.9275,0.3182
R5ZC0H07S4SMO,Barbara L,https://www.amazon.com/gp/profile/amzn1.account.AHGWTF5E3TWUUH4JXY57W57VR7VQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Absolute Garbage,1,1.0 out of 5 stars,This fan is made of cheap plastic. The blades are flimsy and don't measure 16 inches.  I returned it within an hour of delivery.,https://www.amazon.com/gp/customer-reviews/R5ZC0H07S4SMO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,31-Jul-24,Color: White,Verified Purchase,,,,,2025-05-29T14:16:03.012Z,8,36.6,0,Absolute Garbage,This fan is made of cheap plastic. The blades are flimsy and don't measure 16 inches.  I returned it within an hour of delivery.,0.3182,0
R1ECNKIRWE4U23,Rawls7,https://www.amazon.com/gp/profile/amzn1.account.AHHJLZBOJJHRR77ZVLS24ECECSEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Desk fan,1,1.0 out of 5 stars,"I just purchased this fan.on June 17, 2024 and month later on July 25 it stop blowing properly.  I placed it on the 3rd speed and can hardly feel any air.  I am so disappointed with this product.  New it's too late to return.  Amazon please stop selling this item.",https://www.amazon.com/gp/customer-reviews/R1ECNKIRWE4U23/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,26-Jul-24,Color: White,Verified Purchase,,,,,2025-05-29T14:16:03.012Z,8,36.6,0,Desk fan,"I just purchased this fan.on June 17, 2024 and month later on July 25 it stop blowing properly.  I placed it on the 3rd speed and can hardly feel any air.  I am so disappointed with this product.  New it's too late to return.  Amazon please stop selling this item.",-0.6588,0.3182
R1E972W2DO6STV,Paul Eubank,https://www.amazon.com/gp/profile/amzn1.account.AFSGITYNWAGONSZ34YBRRFLONKCA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,No worth buying,1,1.0 out of 5 stars,Fan blade is not balanced causing vibration and noise at high speed setting. Sure as hell can’t sleep with that kind of racket! Definitely not worth the cost!👎🏻👎🏻,https://www.amazon.com/gp/customer-reviews/R1E972W2DO6STV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,26-Jul-24,Color: Black,Verified Purchase,,,,,2025-05-29T14:16:03.013Z,8,36.6,0,No worth buying,Fan blade is not balanced causing vibration and noise at high speed setting. Sure as hell can’t sleep with that kind of racket! Definitely not worth the cost!👎🏻👎🏻,0.1576,-0.1695
RMJZN3MUTTLHD,Bob,https://www.amazon.com/gp/profile/amzn1.account.AE3YKQ4XFVK4I77TRCFYR2WMWQFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great table fan,5,5.0 out of 5 stars,This is a great table fan with multiple speeds.  I have it on a timer in my camper and it does well.,https://www.amazon.com/gp/customer-reviews/RMJZN3MUTTLHD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,25-Jul-24,Color: Black,Verified Purchase,,,,,2025-05-29T14:16:03.013Z,8,36.6,0,Great table fan,This is a great table fan with multiple speeds.  I have it on a timer in my camper and it does well.,0.8176,0.7506
R18G3B6UNIJ7GQ,Love Shoes,https://www.amazon.com/gp/profile/amzn1.account.AGISBTLUHGLXXH562KJKQMFUTH2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,HORRIBLE  !!!,1,1.0 out of 5 stars,"THIS FAN DOESN'T BLOW AIR IT'S CHEAP , SORRY I WAISTED MY $$$ ON THIS CHEAP FAN, I DONT RECOMMEND THIS FAN TO ANYONE  !!!",https://www.amazon.com/gp/customer-reviews/R18G3B6UNIJ7GQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,24-Jul-24,Color: White,Verified Purchase,,,,,2025-05-29T14:16:03.014Z,8,36.6,0,HORRIBLE  !!!,"THIS FAN DOESN'T BLOW AIR IT'S CHEAP , SORRY I WAISTED MY $$$ ON THIS CHEAP FAN, I DONT RECOMMEND THIS FAN TO ANYONE  !!!",0.7781,-0.7277
